title,article_id,ai4epi_fulltext_decision
The K-mer antibiotic resistance gene variant analyzer (KARGVA),PMID_36960290,EXCLUDE
Coronavirus Infection and Cholesterol Metabolism,PMID_35529872,EXCLUDE
"The emergence of novel coronavirus disease (COVID-19) in Bangladesh: Present status, challenges, and future management",PMID_32607350,EXCLUDE
MSLP: mRNA subcellular localization predictor based on machine learning techniques,PMID_36949389,EXCLUDE
RNA genome conservation and secondary structure in SARS-CoV-2 and SARS-related viruses: a first look,PMID_32398273,EXCLUDE
Mathematical Modelling of COVID-19 Transmission in Kenya: A Model with Reinfection Transmission Mechanism,PMID_34777563,EXCLUDE
The Variation of SARS-CoV-2 and Advanced Research on Current Vaccines,PMID_35118097,EXCLUDE
PRPI-SC: an ensemble deep learning model for predicting plant lncRNA-protein interactions,PMID_34429059,EXCLUDE
Impaired immune cell cytotoxicity in severe COVID-19 is IL-6 dependent,PMID_32463803,EXCLUDE
COVID-19 management in patients with comorbid conditions,PMID_40575645,EXCLUDE
"SARS-CoV-2 Mutations, Origin of Variants and Prediction of Mutations To Control Severe Diseases in Humans",DOI_52733618c8df,EXCLUDE
Henipaviruses—A constant threat to livestock and humans,DOI_8e8db7926ba6,EXCLUDE
Identification of a cell-penetrating peptide domain from human beta-defensin 3 and characterization of its anti-inflammatory activity,PMID_26347021,EXCLUDE
"P-DOR, an easy-to-use pipeline to reconstruct outbreaks using pathogen genomics",DOI_fc0d4e123e5c,EXCLUDE
The genome of the pear (<i>Pyrus bretschneideri</i> Rehd.),PMID_23149293,EXCLUDE
The Geographical Distribution and Influencing Factors of COVID-19 in China,PMID_35324592,EXCLUDE
Analysis of error profiles in deep next-generation sequencing data,PMID_30867008,EXCLUDE
Dynamic profile and clinical implications of hematological parameters in hospitalized patients with coronavirus disease 2019,PMID_32441666,EXCLUDE
Status and Challenges of Public Health Emergency Management in China Related to COVID-19,PMID_32574311,EXCLUDE
Challenges Faced by Healthcare Professionals During the COVID-19 Pandemic: A Qualitative Inquiry From Bangladesh,PMID_34447734,EXCLUDE
Nanoparticle-Based Vaccines Against Respiratory Viruses,PMID_30733717,EXCLUDE
Physicochemical models of protein–DNA binding with standard and modified base pairs,PMID_36656856,EXCLUDE
Rapid and accurate detection of infectious SARS-CoV-2 by viral receptor capture combined with loop-mediated isothermal amplification,PMID_40609746,EXCLUDE
Manipulation of ACE2 expression in COVID-19,PMID_33443121,EXCLUDE
Developing a COVID-19 mortality risk prediction model when individual-level data are not available,PMID_32895375,EXCLUDE
Epidemiologie und Kontrollmaßnahmen bei COVID-19,PMID_32344440,EXCLUDE
Big Data and the Global Public Health Intelligence Network (GPHIN),PMID_29769954,EXCLUDE
Global siRNA screen identifies human host factors critical for SARS-CoV-2 replication and late stages of infection,PMID_40504864,EXCLUDE
HLA-B*44 and C*01 Prevalence Correlates with Covid19 Spreading across Italy,PMID_32717807,EXCLUDE
Genome-wide mapping of alternative splicing in <i>Arabidopsis thaliana</i>,PMID_19858364,EXCLUDE
Supplementation with vitamin D in the COVID-19 pandemic?,PMID_32679589,EXCLUDE
O-antigen and Virulence Profiling of Shiga Toxin-Producing Escherichia coli by a Rapid and Cost–Effective DNA Microarray Colorimetric Method,PMID_22919652,EXCLUDE
Antibody Profiling of COVID-19 Patients in an Urban Low-Incidence Region in Northern Germany,PMID_33072707,EXCLUDE
Interferon induction of IFITM proteins promotes infection by human coronavirus OC43,PMID_24753610,EXCLUDE
Dexamethasone vs methylprednisolone high dose for Covid-19 pneumonia,PMID_34033648,EXCLUDE
Isolation and characterization of a highly pathogenic strain of<i>Porcine enteric alphacoronavirus</i>causing watery diarrhoea and high mortality in newborn piglets,PMID_30103259,EXCLUDE
More Than 50 Long-Term Effects of COVID-19: A Systematic Review and Meta-Analysis,PMID_33688642,EXCLUDE
High GUD Incidence in the Early 20th Century Created a Particularly Permissive Time Window for the Origin and Initial Spread of Epidemic HIV Strains,PMID_20376191,EXCLUDE
Recurrent viral capture of cellular phosphodiesterases that antagonize OAS-RNase L,PMID_38277437,EXCLUDE
EFEKTIVITAS DAN POTENSI RISIKO PHYSICAL DISTANCING PADA MASA PANDEMI,DOI_097148365071,EXCLUDE
Immune Parameters and COVID-19 Infection – Associations With Clinical Severity and Disease Prognosis,PMID_32695683,EXCLUDE
Guillain Barre Syndrome as a Complication of COVID-19: A Systematic Review,PMID_33949300,EXCLUDE
"SARS‐CoV‐2 ORF9b antagonizes type I and III interferons by targeting multiple components of the RIG‐I/MDA‐5–MAVS, TLR3–TRIF, and cGAS–STING signaling pathways",PMID_33913550,EXCLUDE
Risk factors for mortality in patients with Coronavirus disease 2019 (COVID-19) infection: a systematic review and meta-analysis of observational studies,DOI_f8a5ce7ad4d3,EXCLUDE
Wnt signaling in the intestinal epithelium: from endoderm to cancer,PMID_15833914,EXCLUDE
A single BNT162b2 mRNA dose elicits antibodies with Fc-mediated effector functions and boost pre-existing humoral and T cell responses,PMID_33758857,EXCLUDE
Computational study of the furin cleavage domain of SARS-CoV-2: delta binds strongest of extant variants,DOI_c8d9c1796c56,EXCLUDE
"Doubling Time of the COVID-19 Epidemic by Province, China",PMID_32330410,EXCLUDE
Prediction of evolutionary constraint by genomic annotations improves prioritization of causal variants in maize,DOI_ced5a75a6481,EXCLUDE
"Relevance of CSF, Serum and Neuroimaging Markers in CNS and PNS Manifestation in COVID-19: A Systematic Review of Case Report and Case Series",PMID_34679418,EXCLUDE
The Sinocyclocheilus cavefish genome provides insights into cave adaptation,PMID_26728391,EXCLUDE
Containment efficiency and control strategies for the corona pandemic costs,PMID_33767222,EXCLUDE
Coronavirus disease 2019 (COVID-19): research progress and clinical practice,PMID_33330782,EXCLUDE
"Clinical characteristics and risk factors of patients with severe COVID-19 in Jiangsu province, China: a retrospective multicentre cohort study",PMID_32762665,EXCLUDE
Designing a multi-epitope vaccine candidate to combat MERS-CoV by employing an immunoinformatics approach,PMID_34326355,INCLUDE
Addressing Emerging Zoonotic Diseases through a One Health Approach: Challenges Opportunities,DOI_e66c1377be22,EXCLUDE
Lignocellulosic biomass: a sustainable platform for the production of bio-based chemicals and polymers,DOI_f5a6f0ffcf1a,EXCLUDE
"Indian community’s Knowledge, Attitude &amp; Practice towards COVID-19",DOI_ddbef06da62e,EXCLUDE
COVID-19 Pandemic: An Insult Over Injury for Lebanon,PMID_32661861,EXCLUDE
COVID-19 and ECMO: the interplay between coagulation and inflammation—a narrative review,PMID_32384917,EXCLUDE
"Physical interventions to interrupt or reduce the spread of respiratory viruses. Part 1 - Face masks, eye protection and person distancing: systematic review and meta-analysis",DOI_d08f3a7fd07a,EXCLUDE
Immunogenicity of DNA vaccine encoding spike protein against Middle East respiratory syndrome coronavirus in mammalian model,DOI_15369205c2cc,EXCLUDE
Isolation and partial nucleotide sequence of the laccase gene from Neurospora crassa: amino acid sequence homology of the protein to human ceruloplasmin.,PMID_2947240,EXCLUDE
Targeted Blockage of Signal Transducer and Activator of Transcription 5 Signaling Pathway with Decoy Oligodeoxynucleotides Suppresses Leukemic K562 Cell Growth,PMID_21091189,EXCLUDE
"Amyloid β-based therapy for Alzheimer’s disease: challenges, successes and future",PMID_37386015,EXCLUDE
Rapid and accurate SNP genotyping of clonal bacterial pathogens with BioHansel,DOI_6ee62900c8d3,EXCLUDE
"Incidence, household transmission, and neutralizing antibody seroprevalence of Coronavirus Disease 2019 in Egypt: Results of a community-based cohort",PMID_33705496,EXCLUDE
TRANSBOUNDARY DISEASES AND WILDLIFE MANAGEMENT: AN OVERVIEW,DOI_1632dcfc5cad,EXCLUDE
"Consenso colombiano de atención, diagnóstico y manejo de la infección por SARS-COV-2/COVID 19 en establecimientos de atención de la salud. Recomendaciones basadas en consenso de expertos e informadas en la evidencia",DOI_74ec0f64e512,UNCLEAR
"Error, signal, and the placement of Ctenophora sister to all other animals",PMID_25902535,EXCLUDE
"SARS-CoV-2 B.1.1.7 UK Variant of Concern Lineage-Related Perceptions, COVID-19 Vaccine Acceptance and Travel Worry Among Healthcare Workers",PMID_34123997,EXCLUDE
ProbCons: Probabilistic consistency-based multiple sequence alignment,PMID_15687296,EXCLUDE
Understanding the factors influencing healthcare providers’ burnout during the outbreak of COVID-19 in Jordanian hospitals,PMID_32974035,EXCLUDE
"Molecular Identification, Characterization and Improvement of A Chitinase Producing Bacillus strain Showing Significant Control against Some Dermatophytic Fungi",DOI_94ec4f78bcac,EXCLUDE
"Weathering the pandemic: How the Caribbean Basin can use viral and environmental patterns to predict, prepare, and respond to COVID‐19",PMID_32275090,EXCLUDE
"β-lactam Resistance in Pseudomonas aeruginosa: Current Status, Future Prospects",PMID_34959593,EXCLUDE
Crossing the threshold : Visualization design and conceptual understanding of evolution,DOI_fd7e82863160,EXCLUDE
"Molecular features similarities between SARS-CoV-2, SARS, MERS and key human genes could favour the viral infections and trigger collateral effects",DOI_70fe97d65e69,EXCLUDE
Straightening of bulged RNA by the double-stranded RNA-binding domain from the protein kinase PKR,PMID_11114159,EXCLUDE
Artificial Intelligence Applied to Chest X-Ray Images for the Automatic Detection of COVID-19. A Thoughtful Evaluation Approach,DOI_1a5865feaebb,EXCLUDE
Null mutation of the prolactin receptor gene produces multiple reproductive defects in the mouse.,PMID_9009200,EXCLUDE
How immunity from and interaction with seasonal coronaviruses can shape SARS-CoV-2 epidemiology,PMID_34873059,EXCLUDE
Snapshot of the evolution and mutation patterns of SARS-CoV-2,PMID_32637950,EXCLUDE
Improvement in prediction of antigenic epitopes using stacked generalisation: an ensemble approach,PMID_31931475,EXCLUDE
Age-dependent impact of the major common genetic risk factor for COVID-19 on severity and mortality,PMID_34597274,EXCLUDE
Myostatin inhibition in combination with antisense oligonucleotide therapy improves outcomes in spinal muscular atrophy,PMID_32031328,EXCLUDE
Evaluation of health-related quality of life using EQ-5D in China during the COVID-19 pandemic,PMID_32555642,EXCLUDE
Conserved role of spike S2 domain N-glycosylation across beta-coronavirus family,PMID_39282346,EXCLUDE
Associations of Mental Health and Personal Preventive Measure Compliance With Exposure to COVID-19 Information During Work Resumption Following the COVID-19 Outbreak in China: Cross-Sectional Survey Study,PMID_32936776,EXCLUDE
Renal pericytes: regulators of medullary blood flow,PMID_23126245,EXCLUDE
Impact of BNT162b2 Vaccination and Isolation on SARS-CoV-2 Transmission in Israeli Households: An Observational Study,PMID_35238329,EXCLUDE
Identification of Site-Specific Adaptations Conferring Increased Neural Cell Tropism during Human Enterovirus 71 Infection,PMID_22910880,EXCLUDE
"Respiratory Support in COVID-19 Patients, with a Focus on Resource-Limited Settings",PMID_32319424,EXCLUDE
The DnaK Chaperone Uses Different Mechanisms To Promote and Inhibit Replication of <i>Vibrio cholerae</i> Chromosome 2,PMID_28420739,EXCLUDE
Monkeypox: A Review in Indian Context,DOI_0f531fd16379,EXCLUDE
"Epitope mapping of PfCP-2.9, an asexual blood-stage vaccine candidate of Plasmodium falciparum",PMID_20384992,EXCLUDE
A Preliminary Study of Novel Coronavirus Disease (COVID-19) Outbreak: A Pandemic Leading Crisis in Tourism Industry of Nepal,DOI_14ad55a766dd,EXCLUDE
COVID-19 PANDEMIC: A SYSTEMATIC REVIEW ON THE CORONAVIRUSES OF ANIMALS AND SARS-CoV-2,DOI_ce6d91347b83,EXCLUDE
Detection of coronavirus in environmental surveillance and risk monitoring for pandemic control,PMID_33710177,EXCLUDE
Emergence of the Middle East Respiratory Syndrome Coronavirus,PMID_24039577,EXCLUDE
Genome of the Chinese tree shrew,PMID_23385571,EXCLUDE
The Ancient Evolutionary History of Polyomaviruses,PMID_27093155,EXCLUDE
The Lid Domain in Lipases: Structural and Functional Determinant of Enzymatic Properties,PMID_28337436,EXCLUDE
Viral Evasion Strategies in Type I IFN Signaling – A Summary of Recent Developments,PMID_27891131,EXCLUDE
The Robustness of Cellular Immunity Determines the Fate of SARS-CoV-2 Infection,PMID_35833134,EXCLUDE
"SARS-CoV-2: a view on its origin, transmission, genetic characteristics and pathogenicity",DOI_bc4403c3e0a4,EXCLUDE
Clinical laboratory parameters associated with severe or critical novel coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,PMID_33002041,EXCLUDE
Detection and characterisation of coronaviruses in migratory and non-migratory Australian wild birds,PMID_29654248,EXCLUDE
WEDeepT3: predicting type III secreted effectors based on word embedding and deep learning,DOI_2154e784f5d1,EXCLUDE
Social and electronic media exposure and generalized anxiety disorder among people during COVID-19 outbreak in Bangladesh: A preliminary observation,PMID_32916691,EXCLUDE
Evaluation of GRCh38 and de novo haploid genome assemblies demonstrates the enduring quality of the reference assembly,PMID_28396521,EXCLUDE
"Recent Advances in Pathophysiology, Drug Development and Future Perspectives of SARS-CoV-2",PMID_33240881,EXCLUDE
A practical guide to single-cell RNA-sequencing for biomedical research and clinical applications,PMID_28821273,EXCLUDE
Human endemic coronavirus emergence in the context of past and recent zoonotic outbreaks,DOI_71732c0344b6,EXCLUDE
Integrating Whole-Genome Sequencing Data Into Quantitative Risk Assessment of Foodborne Antimicrobial Resistance: A Review of Opportunities and Challenges,PMID_31231317,EXCLUDE
"A chain mediation model on COVID-19 symptoms and mental health outcomes in Americans, Asians and Europeans",PMID_33742072,EXCLUDE
Mental health impacts among health workers during COVID-19 in a low resource setting: a cross-sectional survey from Nepal,PMID_32977818,EXCLUDE
Reconstructing bat antiviral immunity using epithelial organoids,DOI_43f4c20b0267,EXCLUDE
A case of clinically mild encephalitis/encephalopathy with a reversible splenial lesion (MERS) associated with infectious endocarditis caused by &lt;i&gt;Staphylococcus aureus&lt;/i&gt;,PMID_31564706,EXCLUDE
"MicroRNAs as master regulators of the plant <i>NB-LRR</i> defense gene family via the production of phased, <i>trans</i>-acting siRNAs",PMID_22156213,EXCLUDE
COVID-19 surveillance in wastewater: An epidemiological tool for the monitoring of SARS-CoV-2,PMID_36683701,EXCLUDE
Long COVID-19 Syndrome: A Comprehensive Review of Its Effect on Various Organ Systems and Recommendation on Rehabilitation Plans,DOI_75bf1131bd49,EXCLUDE
The impact of different negative training data on regulatory sequence predictions,PMID_33259518,EXCLUDE
Impact of Proinflammatory Cytokines on Alternative Splicing Patterns in Human Islets,PMID_34697029,EXCLUDE
