title,article_id,ai4epi_abstract_decision,downloaded
The pathogenesis of zoonotic viral infections: Lessons learned by studying reservoir hosts,PMID_37056741,EXCLUDE,True
The Use of a Mobile Laboratory Unit in Support of Patient Management and Epidemiological Surveillance during the 2005 Marburg Outbreak in Angola,PMID_21629730,EXCLUDE,True
Occult Hepatitis B Virus Infection in Nigerian Blood Donors and Hepatitis B Virus Transmission Risks,PMID_26148052,EXCLUDE,True
"Improving risk analysis of the environmental drivers of the spillover, emergence/re-emergence and spread of Crimean-Congo haemorrhagic fever virus, Marburg virus and Middle East respiratory syndrome coronavirus in the East Africa Region",PMID_40240055,EXCLUDE,True
A community-based contact isolation strategy to reduce the spread of Ebola virus disease: an analysis of the 2018–2020 outbreak in the Democratic Republic of the Congo,PMID_37263672,EXCLUDE,True
Impact of the Australian Measles Control Campaign on immunity to measles and rubella,PMID_11693507,EXCLUDE,True
Analysis of Synonymous Codon Usage Bias of Zika Virus and Its Adaption to the Hosts,PMID_27893824,EXCLUDE,True
Presence and Persistence of Ebola or Marburg Virus in Patients and Survivors: A Rapid Systematic Review,PMID_26927697,INCLUDE,True
"The Curious Case of Arenavirus Entry, and Its Inhibition",PMID_22355453,EXCLUDE,True
Rapid Evolution of PARP Genes Suggests a Broad Role for ADP-Ribosylation in Host-Virus Conflicts,PMID_24875882,EXCLUDE,True
"Ebola Virus Disease Vaccines: Development, Current Perspectives &amp; Challenges",PMID_36851146,EXCLUDE,True
The New Global Health,PMID_23876365,EXCLUDE,True
Zika Virus in the Male Reproductive Tract,PMID_29659541,EXCLUDE,True
Intensive care expenditure on overdose admissions,DOI_62a22d244eeb,EXCLUDE,True
Efficacy of recombinant activated factor VII (rFVIIa; NovoSeven(®)) in obstetrical haemorrhagic shock,DOI_102dbc06465b,EXCLUDE,True
The relationship of electroencephalograph fluctuations to intracranial pressure B waves,DOI_c035453f617e,EXCLUDE,True
Respiratory drive at rest and during exercise in obstructive sleep apnea patients before and after CPAP treatment,DOI_72c54a51e7f4,EXCLUDE,True
Education reduces unnecessary diagnostic blood sampling in the intensive care unit (ICU),DOI_f856f600affe,EXCLUDE,True
Viral cross-class transmission results in disease of a phytopathogenic fungus,PMID_36045287,EXCLUDE,True
Adenosine enhanced preconditioning prevents apoptosis in the small intestine and inhibits bacterial translocation,DOI_374df06b92b0,EXCLUDE,True
Single domain antibodies: promising experimental and therapeutic tools in infection and immunity,PMID_19529959,EXCLUDE,True
Persistent Crimean-Congo hemorrhagic fever virus infection in the testes and within granulomas of non-human primates with latent tuberculosis,PMID_31557262,EXCLUDE,True
Haemodynamic monitoring during high-frequency oscillatory ventilation in adults,DOI_30d1570802c2,EXCLUDE,True
"Concurrent Clade I and Clade II Monkeypox Virus Circulation, Cameroon, 1979–2022",PMID_38325363,EXCLUDE,True
Biosafety and biosecurity approaches to restrain/contain and counter SARS-CoV-2/COVID-19 pandemic: a rapid-review,PMID_32595350,EXCLUDE,True
Ebola Virus Disease (Evd): Nigeria Perspective,DOI_f2b6026c922e,EXCLUDE,True
"Molecular detection of SARS-CoV-2 in formalin-fixed, paraffin-embedded specimens",PMID_32379723,EXCLUDE,True
The Genome Landscape of the African Green Monkey Kidney-Derived Vero Cell Line,PMID_25267831,EXCLUDE,True
"Implication of the proprotein convertases furin, PC5 and PC7 in the cleavage of surface glycoproteins of Hong Kong, Ebola and respiratory syncytial viruses: a comparative analysis with fluorogenic peptides",PMID_11171050,EXCLUDE,True
Exploring lectin–glycan interactions to combat COVID-19: Lessons acquired from other enveloped viruses,PMID_33094324,EXCLUDE,True
"Epidemiologie, Diagnostik, antimikrobielle Therapie und Management von erwachsenen Patienten mit ambulant erworbenen unteren Atemwegsinfektionen sowie ambulant erworbener Pneumonie – Update 2009",PMID_19821215,EXCLUDE,True
Model-Informed Risk Assessment and Decision Making for an Emerging Infectious Disease in the Asia-Pacific Region,PMID_27661978,EXCLUDE,True
6th International Conference on Emerging Zoonoses,PMID_22958247,EXCLUDE,True
Conditions affecting the timing and magnitude of Hendra virus shedding across pteropodid bat populations in Australia,PMID_28942750,EXCLUDE,True
"Undiagnosed Acute Viral Febrile Illnesses, Sierra Leone",PMID_24959946,INCLUDE,True
Fungal negative-stranded RNA virus that is related to bornaviruses and nyaviruses,PMID_25092337,EXCLUDE,True
IN SILICO ANALYSIS AND DOCKING STUDY OF THE ACTIVE PHYTO COMPOUNDS OF MORINGA OLEIFERA AGAINST MARBURG VIRUS VP35 PROTEIN,DOI_007bb81b9425,EXCLUDE,True
Recent Insight into SARS-CoV2 Immunopathology and Rationale for Potential Treatment and Preventive Strategies in COVID-19,PMID_32423059,EXCLUDE,True
Postmortem Stability of Ebola Virus,PMID_25897646,EXCLUDE,True
Social media in Ebola outbreak,PMID_26939535,EXCLUDE,True
Persistent infections support maintenance of a coronavirus in a population of Australian bats (<i>Myotis macropus</i>),PMID_28528587,EXCLUDE,True
"Bats, Bat-Borne Viruses, and Environmental Changes",DOI_0680442ad82a,EXCLUDE,True
West Nile Virus: Characteristics of an African Virus Adapting to the Third Millennium World,PMID_20517488,EXCLUDE,True
"Zika Virus: Origins, Pathological Action, and Treatment Strategies",PMID_30666246,EXCLUDE,True
MF59®-Adjuvanted H5N1 Vaccine Induces Immunologic Memory and Heterotypic Antibody Responses in Non-Elderly and Elderly Adults,PMID_19197383,EXCLUDE,True
Preparedness for ebolavirus disease outbreak in Japan: Necessity of Biosafety level-4 facility,PMID_26923962,EXCLUDE,True
White-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats,PMID_30341341,EXCLUDE,True
Detection of potentially novel paramyxovirus and coronavirus viral <scp>RNA</scp> in bats and rats in the Mekong Delta region of southern Viet Nam,PMID_28418192,EXCLUDE,True
Cell Culture and Electron Microscopy for Identifying Viruses in Diseases of Unknown Cause,PMID_23731788,EXCLUDE,True
Characterization of Uncultivable Bat Influenza Virus Using a Replicative Synthetic Virus,PMID_25275541,EXCLUDE,True
Safety and Immunogenicity of DNA Vaccines Encoding Ebolavirus and Marburgvirus Wild-Type Glycoproteins in a Phase I Clinical Trial,PMID_25225676,EXCLUDE,True
A Recombinant Vesicular Stomatitis Virus-Based Lassa Fever Vaccine Protects Guinea Pigs and Macaques against Challenge with Geographically and Genetically Distinct Lassa Viruses,PMID_25884628,EXCLUDE,True
Recombinant Vesicular Stomatitis Virus Vaccine Vectors Expressing Filovirus Glycoproteins Lack Neurovirulence in Nonhuman Primates,PMID_22448291,EXCLUDE,True
Using a mHealth tutorial application to change knowledge and attitude of frontline health workers to Ebola virus disease in Nigeria: a before-and-after study,PMID_26872824,EXCLUDE,True
The Critical Role of Nonhuman Primates in Medical Research - White Paper,PMID_29034361,EXCLUDE,True
The Ebola Virus VP35 Protein Is a Suppressor of RNA Silencing,PMID_17590081,EXCLUDE,True
Diseases and Causes of Death in European Bats: Dynamics in Disease Susceptibility and Infection Rates,PMID_22216354,EXCLUDE,True
Impact of viral epidemic outbreaks on mental health of healthcare workers: a rapid systematic review,DOI_b9d0dc30eee9,EXCLUDE,True
An outbreak of gastroenteritis caused by both rotavirus and<i>Shigella sonnei</i>in a private school in Rio de Janeiro,PMID_6278017,EXCLUDE,True
Vpu Binds Directly to Tetherin and Displaces It from Nascent Virions,PMID_23633949,EXCLUDE,True
"The Ebola Virus Interferon Antagonist VP24 Directly Binds STAT1 and Has a Novel, Pyramidal Fold",PMID_22383882,EXCLUDE,True
Ebola Virus Disease among Male and Female Persons in West Africa,PMID_26736011,EXCLUDE,True
Proof-of-concept of a low-dose unmodified mRNA-based rabies vaccine formulated with lipid nanoparticles in human volunteers: A phase 1 trial,DOI_da07b4ddb65e,EXCLUDE,True
Antiviral Drugs Against Severe Fever With Thrombocytopenia Syndrome Virus Infection,PMID_32117168,EXCLUDE,True
Viral nanoparticles and virus‐like particles: platforms for contemporary vaccine design,PMID_20872839,EXCLUDE,True
"Safety and Immunogenicity of a 2-Dose Heterologous Vaccine Regimen With Ad26.ZEBOV and MVA-BN-Filo Ebola Vaccines: 12-Month Data From a Phase 1 Randomized Clinical Trial in Nairobi, Kenya",PMID_30796816,EXCLUDE,True
Design and characterization of protective pan-ebolavirus and pan-filovirus bispecific antibodies,PMID_38603762,EXCLUDE,True
Virological and Clinical Studies of Viral Hemorrhagic Fever (VHF): A Systematic Literature Review,DOI_a3cd6049ae1d,EXCLUDE,True
Recent Advances in Biosensors for Detection of COVID-19 and Other Viruses,PMID_36197867,EXCLUDE,True
Structure and Functional Analysis of the RNA- and Viral Phosphoprotein-Binding Domain of Respiratory Syncytial Virus M2-1 Protein,PMID_22675274,EXCLUDE,True
Monitoring of Ebola Virus Makona Evolution through Establishment of Advanced Genomic Capability in Liberia,PMID_26079255,EXCLUDE,True
Novel hemotropic mycoplasmas are widespread and genetically diverse in vampire bats,PMID_29061202,EXCLUDE,True
Marburg Virus Disease Outbreaks – A Systematic Review,DOI_59d6bacc1744,INCLUDE,True
Socializing One Health: an innovative strategy to investigate social and behavioral risks of emerging viral threats,PMID_33990224,EXCLUDE,True
A Review of the Role of Food and the Food System in the Transmission and Spread of Ebolavirus,PMID_26633305,EXCLUDE,True
"Meeting report: 27th International conference on antiviral research, in Raleigh, NC, USA",PMID_25218950,EXCLUDE,True
Viral haemorrhagic fever,PMID_25650201,EXCLUDE,True
Role of Immunoglobulin M and A Antibodies in the Neutralization of Severe Acute Respiratory Syndrome Coronavirus 2,PMID_33367897,EXCLUDE,True
Nucleocytoplasmic transport of nucleocapsid proteins of enveloped RNA viruses,PMID_26082769,EXCLUDE,True
Interaction Between Virus-Like Particles (VLPs) and Pattern Recognition Receptors (PRRs) From Dendritic Cells (DCs): Toward Better Engineering of VLPs,PMID_32582186,EXCLUDE,True
When Viruses Don’t Go Viral: The Importance of Host Phylogeographic Structure in the Spatial Spread of Arenaviruses,PMID_28076397,EXCLUDE,True
Interplay between Janus Kinase/Signal Transducer and Activator of Transcription Signaling Activated by Type I Interferons and Viral Antagonism,PMID_29312301,EXCLUDE,True
The formation of cysteine-linked dimers of BST-2/tetherin is important for inhibition of HIV-1 virus release but not for sensitivity to Vpu,PMID_19737401,EXCLUDE,True
The cell biology of receptor-mediated virus entry,PMID_22123832,EXCLUDE,True
Limits to Forecasting Precision for Outbreaks of Directly Transmitted Diseases,PMID_16435887,EXCLUDE,True
A global treatments for coronaviruses including COVID‐19,PMID_32394467,EXCLUDE,True
Human Lectins and Their Roles in Viral Infections,PMID_25642836,EXCLUDE,True
Antigenic Subversion: A Novel Mechanism of Host Immune Evasion by Ebola Virus,PMID_23271969,EXCLUDE,True
"Analysis of Diagnostic Findings From the European Mobile Laboratory in Guéckédou, Guinea, March 2014 Through March 2015",PMID_27638946,EXCLUDE,True
Social Vulnerability and Ebola Virus Disease in Rural Liberia,PMID_26325519,EXCLUDE,True
Proceedings of the Frontiers of Retrovirology Conference 2016,DOI_5afd7cf4adff,EXCLUDE,True
"The impact of active surveillance and health education on an Ebola virus disease cluster — Kono District, Sierra Leone, 2014–2015",PMID_27784275,EXCLUDE,True
Serologic Cross-Reactivity of Human IgM and IgG Antibodies to Five Species of Ebola Virus,PMID_21666792,EXCLUDE,True
New reverse sum Revan indices for physicochemical and pharmacokinetic properties of anti-filovirus drugs,PMID_39749221,EXCLUDE,True
Detection of novel coronaviruses in bats in Myanmar,PMID_32271768,EXCLUDE,True
"Assessment of the outbreak risk, mapping and infection behavior of COVID-19: Application of the autoregressive integrated-moving average (ARIMA) and polynomial models",PMID_32722716,EXCLUDE,True
The Use of TKM-100802 and Convalescent Plasma in 2 Patients With Ebola Virus Disease in the United States,PMID_25904375,EXCLUDE,True
Structural insights into the RNA-dependent RNA polymerase complexes from highly pathogenic Marburg and Ebola viruses,PMID_40164610,EXCLUDE,True
"Pharmacokinetic, Pharmacodynamic, and Drug-Interaction Profile of Remdesivir, a SARS-CoV-2 Replication Inhibitor",PMID_33782830,EXCLUDE,True
Quinoxaline Derivatives as Antiviral Agents: A Systematic Review,PMID_32560203,EXCLUDE,True
"Immunopathogenesis of Different Emerging Viral Infections: Evasion, Fatal Mechanism, and Prevention",PMID_34335596,EXCLUDE,True
Passive Antibody Administration (Immediate Immunity) as a Specific Defense Against Biological Weapons,PMID_12141970,EXCLUDE,True
How and When Does Inclusive Leadership Curb Psychological Distress During a Crisis? Evidence From the COVID-19 Outbreak,PMID_32849111,EXCLUDE,True
"Thirteen-Year Sequelae of Marburg Virus Disease Survival: Persistent Cardiometabolic, Immunometabolic, and Haematological Alterations in the Absence of Psychological Morbidity",PMID_40732724,EXCLUDE,True
Establishment of Fruit Bat Cells (Rousettus aegyptiacus) as a Model System for the Investigation of Filoviral Infection,PMID_20808767,EXCLUDE,True
Optimization of a Novel Non-invasive Oral Sampling Technique for Zoonotic Pathogen Surveillance in Nonhuman Primates,PMID_26046911,EXCLUDE,True
"Virion-associated phosphatidylethanolamine promotes TIM1-mediated infection by Ebola, dengue, and West Nile viruses",PMID_26575624,EXCLUDE,True
The Physical Relationship between Infectivity and Prion Protein Aggregates Is Strain-Dependent,PMID_20419156,EXCLUDE,True
"Hendra Virus Vaccine, a One Health Approach to Protecting Horse, Human, and Environmental Health",PMID_24572697,EXCLUDE,True
"Ebola in West Africa—CDC’s Role in Epidemic Detection, Control, and Prevention",PMID_26484940,EXCLUDE,True
Reproduction of East-African bats may guide risk mitigation for coronavirus spillover,PMID_33824945,EXCLUDE,True
Contraction of the type I IFN locus and unusual constitutive expression of<i>IFN-α</i>in bats,PMID_26903655,EXCLUDE,True
Pseudotype-Based Neutralization Assays for Influenza: A Systematic Analysis,PMID_25972865,EXCLUDE,True
Applied ecoimmunology: using immunological tools to improve conservation efforts in a changing world,PMID_34512994,EXCLUDE,True
News Items of Russian and Foreign News Agencies on WHO Priority Pathogens: A Comparative Analysis,DOI_60749f2e3013,EXCLUDE,True
Role of NFkappaB in the mortality of sepsis.,PMID_9276714,EXCLUDE,True
Ebola Virus Disease Stigmatization; The Role of Societal Attributes,DOI_f6c6ac01f091,EXCLUDE,True
A Preliminary Study of Viral Metagenomics of French Bat Species in Contact with Humans: Identification of New Mammalian Viruses,PMID_24489870,EXCLUDE,True
Blood kinetics of Ebola virus in survivors and nonsurvivors,PMID_26551684,EXCLUDE,True
Comparative pathogenesis of Ebola virus and Reston virus infection in humanized mice,PMID_31550241,EXCLUDE,True
Ectodomain shedding of the glycoprotein GP of Ebola virus,PMID_15103332,EXCLUDE,True
siRNA Therapeutics against Respiratory Viral Infections—What Have We Learned for Potential COVID‐19 Therapies?,PMID_33506607,EXCLUDE,True
Mumps Orchitis: Clinical Aspects and Mechanisms,PMID_33815357,EXCLUDE,True
