title,article_id,ai4epi_fulltext_decision
Potential of Cameroonian Plants and Derived Products against Microbial Infections: A Review,PMID_20533165,EXCLUDE
Bushmeat and human health: Assessing the Evidence in tropical and sub-tropical forests,DOI_fdba4e28a71a,EXCLUDE
Genetic Evolution and Molecular Selection of the HE Gene of Influenza C Virus,DOI_89061ff756c3,EXCLUDE
"Unveiling the hidden threats: a review of pathogen diversity and public health risks from bats, rodents, and non-human primates in Zambia (1990–2022)",PMID_39651468,EXCLUDE
Fluoroquinolone-resistant<i>Salmonella</i>Paratyphi A,PMID_15714664,EXCLUDE
Viral Hemorrhagic Fever Diagnostics,PMID_26354968,EXCLUDE
"Health Care Response to CCHF in US Soldier and Nosocomial Transmission to Health Care Providers, Germany, 2009",PMID_25529825,EXCLUDE
"Understanding Ebola virus and other zoonotic transmission risks through human–bat contacts: Exploratory study on knowledge, attitudes and practices in Southern Cameroon",PMID_30677236,EXCLUDE
Biological weapons,PMID_16964581,EXCLUDE
"Use of face masks to limit the spread of the COVID-19 among western Ugandans: Knowledge, attitude and practices",PMID_33760882,EXCLUDE
Update on Potentially Zoonotic Viruses of European Bats,PMID_34201666,EXCLUDE
Prospective cohort study reveals unexpected aetiologies of livestock abortion in northern Tanzania,PMID_35803982,EXCLUDE
Protecting Breastfeeding during the COVID-19 Pandemic,PMID_32693415,EXCLUDE
Mortality Benefit of Remdesivir in COVID-19: A Systematic Review and Meta-Analysis,PMID_33585508,EXCLUDE
Using simulation to aid trial design: Ring-vaccination trials,PMID_28328984,EXCLUDE
The US Military Commitment to Vaccine Development: A Century of Successes and Challenges,PMID_29977239,EXCLUDE
The study of parasite sharing for surveillance of zoonotic diseases,PMID_32288780,EXCLUDE
"Adjuvants: Classification,<i>Modus Operandi</i>, and Licensing",PMID_27274998,EXCLUDE
"Identification of Continuous Human B-Cell Epitopes in the VP35, VP40, Nucleoprotein and Glycoprotein of Ebola Virus",PMID_24914933,EXCLUDE
Elucidating variations in the nucleotide sequence of Ebola virus associated with increasing pathogenicity,PMID_25416632,EXCLUDE
Suramin is a potent inhibitor of Chikungunya and Ebola virus cell entry,PMID_27581733,EXCLUDE
Local disease–ecosystem–livelihood dynamics: reflections from comparative case studies in Africa,PMID_28584171,EXCLUDE
"Maternal and Infant Death and the rVSV-ZEBOV Vaccine Through Three Recent Ebola Virus Epidemics-West Africa, DRC Équateur and DRC Kivu: 4 Years of Excluding Pregnant and Lactating Women and Their Infants from Immunization",DOI_03411d98e8ea,EXCLUDE
Disease Management in Endangered Mammals,DOI_974d35e2528c,EXCLUDE
"Multiple Crimean-Congo Hemorrhagic Fever Virus Strains Are Associated with Disease Outbreaks in Sudan, 2008–2009",PMID_21655310,EXCLUDE
"Emerging Technologies in Algal Biotechnology: Toward the Establishment of a Sustainable, Algae-Based Bioeconomy",PMID_32256509,EXCLUDE
Functional Involvement of Interferon-Inducible Transmembrane Proteins in Antiviral Immunity,PMID_31156602,EXCLUDE
Butyrate inhibits pro-proliferative miR-92a by diminishing c-Myc-induced miR-17-92a cluster transcription in human colon cancer cells,PMID_26463716,EXCLUDE
Global infectious disease risks associated with occupational exposure among non-healthcare workers: a systematic review of the literature,PMID_34035182,EXCLUDE
"Nano-modified biosensors for detection of pathogenic diseases: The prospect of smart, multiplex and point-of-care testing",PMID_40786062,EXCLUDE
Ebola virus disease epidemic in West Africa: lessons learned and issues arising from West African countries,DOI_9e37cf47e75d,EXCLUDE
Particulate delivery systems for vaccination against bioterrorism agents and emerging infectious pathogens,PMID_27038091,EXCLUDE
Development and Evaluation of Reverse Transcription-Loop-Mediated Isothermal Amplification (RT-LAMP) Assay Coupled with a Portable Device for Rapid Diagnosis of Ebola Virus Disease in Guinea,PMID_26900929,EXCLUDE
Testing the accuracy ratio of the Spatio-Temporal Epidemiological Modeler (STEM) through Ebola haemorrhagic fever outbreaks,PMID_27029910,EXCLUDE
Travel time to health facilities in areas of outbreak potential: maps for guiding local preparedness and response,PMID_31888667,EXCLUDE
The human–primate interface in the New Normal: Challenges and opportunities for primatologists in the COVID‐19 era and beyond,PMID_32686188,EXCLUDE
Ad35 and Ad26 Vaccine Vectors Induce Potent and Cross-Reactive Antibody and T-Cell Responses to Multiple Filovirus Species,PMID_23236343,EXCLUDE
Mental health of clinical staff working in high-risk epidemic and pandemic health emergencies a rapid review of the evidence and living meta-analysis,PMID_33245379,EXCLUDE
Extracellular Vesicles in the Pathogenesis of Viral Infections in Humans,PMID_33096825,EXCLUDE
Mutational Pressure in Zika Virus: Local ADAR-Editing Areas Associated with Pauses in Translation and Replication,PMID_28275585,EXCLUDE
"Objective Determination of End of MERS Outbreak, South Korea, 2015",PMID_26689765,EXCLUDE
HIV-1 Vpu and HIV-2 Env counteract BST-2/tetherin by sequestration in a perinuclear compartment,PMID_20529266,EXCLUDE
The impact of PARPs and ADP-ribosylation on inflammation and host–pathogen interactions,PMID_32029454,EXCLUDE
"Low-Incidence, High-Consequence Pathogens",PMID_24596949,EXCLUDE
"Infections among Contacts of Patients with Nipah Virus, India",PMID_31002050,EXCLUDE
TGF-β in Hepatic Stellate Cell Activation and Liver Fibrogenesis—Updated 2019,PMID_31718044,EXCLUDE
Laboratory management of Crimean-Congo haemorrhagic fever virus infections: perspectives from two European networks,PMID_30722811,EXCLUDE
Development of a Měnglà virus minigenome and comparison of its polymerase complexes with those of other filoviruses,PMID_38782261,EXCLUDE
"LKM-1 autoantibodies recognize a short linear sequence in P450IID6, a cytochrome P-450 monooxygenase.",PMID_1717511,EXCLUDE
Taxonomy of the order Mononegavirales: update 2016,PMID_27216929,EXCLUDE
SARS-CoV-2 Envelope (E) protein interacts with PDZ-domain-2 of host tight junction protein ZO1,PMID_34106957,EXCLUDE
"Clinical and Molecular Epidemiology of Crimean-Congo Hemorrhagic Fever in Humans in Uganda, 2013–2019",PMID_34662872,EXCLUDE
Nasal Delivery of an Adenovirus-Based Vaccine Bypasses Pre-Existing Immunity to the Vaccine Carrier and Improves the Immune Response in Mice,PMID_18958172,EXCLUDE
Pathogen safety of plasma‐derived products – Haemate<sup>®</sup> P/Humate‐P<sup>®</sup>,PMID_18786011,EXCLUDE
"Influences of Glycosylation on Antigenicity, Immunogenicity, and Protective Efficacy of Ebola Virus GP DNA Vaccines",PMID_17151111,EXCLUDE
Evaluation of transmission risks associated with in vivo replication of several high containment pathogens in a biosafety level 4 laboratory,PMID_25059478,EXCLUDE
Is MBSL-level Ward Needed for the Treatment of Viral Hemorrhagic Diseases and Pest?,PMID_10740998,EXCLUDE
"Pandemic (H1N1) 2009 in Skunks, Canada",PMID_20507775,EXCLUDE
Emerging and re‐emerging infections at the turn of the millennium,PMID_20059563,EXCLUDE
"Neurological, Cognitive, and Psychological Findings Among Survivors of Ebola Virus Disease From the 1995 Ebola Outbreak in Kikwit, Democratic Republic of Congo: A Cross-sectional Study",PMID_30107392,EXCLUDE
Lassa fever: another threat from West Africa,PMID_28265442,EXCLUDE
Modeling the effect of quarantine and vaccination on Ebola disease,DOI_9c430b8614e4,EXCLUDE
Bat-Borne Coronaviruses in Jordan and Saudi Arabia: A Threat to Public Health?,PMID_33316899,EXCLUDE
Viral Disruption of Blood–Testis Barrier Precedes Testicular Infection,PMID_40573337,EXCLUDE
"Immunogenicity, Pathogenesis, and Host’s Immuno-Responses to Marburg Virus Infection",PMID_40333058,EXCLUDE
Are Pandemics Gender Neutral? Women's Health and COVID-19,PMID_34816154,EXCLUDE
Clinical review: Prothrombin complex concentrates - evaluation of safety and thrombogenicity,PMID_21345266,EXCLUDE
Membrane binding and bending in Ebola VP40 assembly and egress,PMID_24995005,EXCLUDE
Henipavirus Immune Evasion and Pathogenesis Mechanisms: Lessons Learnt from Natural Infection and Animal Models,PMID_35632678,EXCLUDE
Altered Response to A(H1N1)pnd09 Vaccination in Pregnant Women: A Single Blinded Randomized Controlled Trial,PMID_23637733,EXCLUDE
Old Enemy with a New Face: Re-emerging Monkeypox Disease – An Update,DOI_62eeb18e6974,EXCLUDE
Anticancer kinase inhibitors impair intracellular viral trafficking and exert broad-spectrum antiviral effects,PMID_28240606,EXCLUDE
The Integration of Human and Veterinary Studies for Better Understanding and Management of Crimean-Congo Haemorrhagic Fever,PMID_33815379,EXCLUDE
Current Strategies of Antiviral Drug Discovery for COVID-19,PMID_34055887,EXCLUDE
"Hepatitis B Virus Molecular Epidemiology, Host-Virus Interaction, Coinfection, and Laboratory Diagnosis in the MENA Region: An Update",PMID_31083509,EXCLUDE
Challenges and Threats due to Deadly Corona Virus in India and Dealing it with Social Vaccine (distancing) - the Only Weapon,DOI_925718740c70,EXCLUDE
"Rapid Detection of Ebola Virus with a Reagent-Free, Point-of-Care Biosensor",PMID_25875186,EXCLUDE
Inhibition of Ebola Virus by a Molecularly Engineered Banana Lectin,PMID_31356611,EXCLUDE
Biological Disasters: An Overview of the Covid-19 Pandemic in the First Quarter of 2021,DOI_ecc33110c537,EXCLUDE
The evolution within us,PMID_26194749,EXCLUDE
Reducing hazards for humans from animals: emerging and re-emerging zoonoses,DOI_8e60bf4dc33a,EXCLUDE
A systematic review and meta-analysis of patient data from the West Africa (2013–16) Ebola virus disease epidemic,PMID_31284032,EXCLUDE
Investigation of tick-borne viruses as pathogens of humans in South Africa and evidence of Dugbe virus infection in a patient with prolonged thrombocytopenia,PMID_8666081,EXCLUDE
"<i>Mastomys natalensi</i>s and Lassa Fever, West Africa",PMID_17326956,EXCLUDE
"GATA6 regulates EMT and tumour dissemination, and is a marker of response to adjuvant chemotherapy in pancreatic cancer",PMID_27325420,EXCLUDE
Perspectives towards antiviral drug discovery against Ebola virus,PMID_30431654,EXCLUDE
"Crimean-Congo Hemorrhagic Fever, Afghanistan, 2009",PMID_22000377,EXCLUDE
Recent Developments in Vaccine Design: From Live Vaccines to Recombinant Toxin Vaccines,PMID_37755989,EXCLUDE
"Marburg virus in Rwanda: challenges, strategies, and future directions",DOI_f75b9f56ca77,INCLUDE
"Prevalence of Henipavirus and Rubulavirus Antibodies in Pteropid Bats, Papua New Guinea",PMID_21122242,EXCLUDE
Surfactants as Antimicrobials: A Brief Overview of Microbial Interfacial Chemistry and Surfactant Antimicrobial Activity,PMID_32336911,EXCLUDE
"Simultaneous circulation of two West Nile virus lineage 2 clades and Bagaza virus in the Zambezi region, Namibia",PMID_33798192,EXCLUDE
Filovirus Tropism: Cellular Molecules for Viral Entry,PMID_22363323,EXCLUDE
"Chronic Infection of Domestic Cats with Feline Morbillivirus, United States",PMID_26982566,EXCLUDE
Calcium channel blocker amlodipine besylate is associated with reduced case fatality rate of COVID-19 patients with hypertension,DOI_eb8844ffc01b,EXCLUDE
An Upstream Open Reading Frame Modulates Ebola Virus Polymerase Translation and Virus Replication,PMID_23382680,EXCLUDE
"FAM134B, the Selective Autophagy Receptor for Endoplasmic Reticulum Turnover, Inhibits Replication of Ebola Virus Strains Makona and Mayinga",PMID_27511895,EXCLUDE
Antibodies are necessary for rVSV/ZEBOV-GP–mediated protection against lethal Ebola virus challenge in nonhuman primates,PMID_23319647,EXCLUDE
"Time series community genomics analysis reveals rapid shifts in bacterial species, strains, and phage during infant gut colonization",PMID_22936250,EXCLUDE
"High prevalence of IgG antibodies to Ebola virus in the Efé pygmy population in the Watsa region, Democratic Republic of the Congo",DOI_018fd0b881b4,EXCLUDE
Lectin-Dependent Enhancement of Ebola Virus Infection via Soluble and Transmembrane C-type Lectin Receptors,PMID_23573288,EXCLUDE
"Molecular typing of Treponema pallidum strains from patients with neurosyphilis in Pretoria, South Africa",PMID_17244664,EXCLUDE
Weathering the Cytokine Storm in COVID-19: Therapeutic Implications,PMID_32599589,EXCLUDE
Role of IgM and IgA Antibodies to the Neutralization of SARS-CoV-2,DOI_69772c4654e7,EXCLUDE
Epidemiological Data Challenges: Planning for a More Robust Future Through Data Standards,PMID_30533407,EXCLUDE
Macrophage-expressed IFN-β Contributes to Apoptotic Alveolar Epithelial Cell Injury in Severe Influenza Virus Pneumonia,PMID_23468627,EXCLUDE
Detection of RNA viruses from influenza and HIV to Ebola and SARS-CoV-2: a review,PMID_33283798,EXCLUDE
Coronavirus in human diseases: Mechanisms and advances in clinical treatment,PMID_33173860,EXCLUDE
"Evolution of EBV seroprevalence and primary infection age in a French hospital and a city laboratory network, 2000–2016",PMID_28414725,EXCLUDE
This could be the start of something big—20 years since the identification of bats as the natural host of Hendra virus,PMID_28616459,EXCLUDE
Single injection recombinant vesicular stomatitis virus vaccines protect ferrets against lethal Nipah virus disease,PMID_24330654,EXCLUDE
Novel Chemical Ligands to Ebola Virus and Marburg Virus Nucleoproteins Identified by Combining Affinity Mass Spectrometry and Metabolomics Approaches,PMID_27403722,EXCLUDE
Estimating Geographical Variation in the Risk of Zoonotic Plasmodium knowlesi Infection in Countries Eliminating Malaria,PMID_27494405,EXCLUDE
Synthetic Biology and Biosecurity: Challenging the â€œMythsâ€,PMID_25191649,EXCLUDE
"Fundamental evolution of all <i>Orthocoronavirinae</i> including three deadly lineages descendent from Chiroptera‐hosted coronaviruses: SARS‐CoV, MERS‐CoV and SARS‐CoV‐2",PMID_34570933,EXCLUDE
Successful Implementation of a Multicountry Clinical Surveillance and Data Collection System for Ebola Virus Disease in West Africa: Findings and Lessons Learned,PMID_27688716,EXCLUDE
International External Quality Assessment Study for Molecular Detection of Lassa Virus,PMID_25996783,EXCLUDE
Coronavirus Infections of Animals: Future Risks to Humans,PMID_33679117,EXCLUDE
Molecular evolution of measles viruses circulated in Taiwan 1992-2008,PMID_20003242,EXCLUDE
Prognostic Indicators for Ebola Patient Survival,PMID_26812579,EXCLUDE
Antagonism of Tetherin Restriction of HIV-1 Release by Vpu Involves Binding and Sequestration of the Restriction Factor in a Perinuclear Compartment,PMID_20386718,EXCLUDE
Tetraspanin Assemblies in Virus Infection,PMID_29887866,EXCLUDE
COVID-19 Vaccines (Revisited) and Oral-Mucosal Vector System as a Potential Vaccine Platform,PMID_33670630,EXCLUDE
Single-Domain Antibodies As Therapeutics against Human Viral Diseases,PMID_29326699,EXCLUDE
Cellular Oxidative Stress Response Controls the Antiviral and Apoptotic Programs in Dengue Virus-Infected Dendritic Cells,PMID_25521078,EXCLUDE
A rapid research needs appraisal methodology to identify evidence gaps to inform clinical research priorities in response to outbreaks—results from the Lassa fever pilot,PMID_31185979,EXCLUDE
"COVID-19 surveillance in Democratic Republic of Congo, Nigeria, Senegal and Uganda: strengths, weaknesses and key Lessons",PMID_37158897,EXCLUDE
Virus Identification for Monkeypox in Human Seminal Fluid Samples: A Systematic Review,PMID_36977174,EXCLUDE
Clinical Features and Patient Management of Lujo Hemorrhagic Fever,PMID_25393244,EXCLUDE
Evidence of recombination among early-vaccination era measles virus strains,PMID_16209713,EXCLUDE
