title,article_id,ai4epi_fulltext_decision
"Potential Association between Zika Infection and Microcephaly during 2007 Fever Outbreak, Gabon",PMID_33496651,INCLUDE
Adaptation to host cell environment during experimental evolution of Zika virus,DOI_f2cdb16d33ac,EXCLUDE
Nature of Complex Network of Dengue Epidemic as a Scale-Free Network,PMID_31406610,EXCLUDE
Zika Virus Infection Disrupts Astrocytic Proteins Involved in Synapse Control and Axon Guidance,PMID_30984137,EXCLUDE
"Zika Virus Is Transmitted in Neural Progenitor Cells via Cell-to-Cell Spread, and Infection Is Inhibited by the Autophagy Inducer Trehalose",PMID_33328307,EXCLUDE
Differentiation enhances Zika virus infection of neuronal brain cells,PMID_30266962,EXCLUDE
Characterization of a Zika Virus Isolate from Colombia,PMID_27654889,EXCLUDE
"Safety, Tumor Reduction, and Clinical Impact of Zika Virus Injection in Dogs with Advanced-Stage Brain Tumors",PMID_32220305,EXCLUDE
Serological Evidence of Zika virus Circulation with Dengue and Chikungunya Infections in Sri Lanka from 2017,PMID_37800085,INCLUDE
"Knowledge, attitude, and practice regarding COVID-19 outbreak in Bangladesh: An online-based cross-sectional study",PMID_33035219,EXCLUDE
Implications of RNA Viruses in the Male Reproductive Tract: An Outlook on SARS-CoV-2,PMID_35003013,EXCLUDE
Heterogeneous local dynamics revealed by classification analysis of spatially disaggregated time series data,DOI_955546562428,EXCLUDE
Potency and breadth of human primary ZIKV immune sera shows that Zika viruses cluster antigenically as a single serotype,PMID_32282800,EXCLUDE
Vertical Zika Virus Transmission at the Maternal-Fetal Interface,DOI_fdad39ae7708,EXCLUDE
Zika virus-like particle vaccine fusion loop mutation increases production yield but fails to protect AG129 mice against Zika virus challenge,PMID_35793354,EXCLUDE
Zika virus like particles elicit protective antibodies in mice,PMID_29401460,EXCLUDE
Emergence of Zika virus: Direct reversion of mutations and fitness restoration prior to spread to the Americas,DOI_7f27c7a3de39,EXCLUDE
The Molecular Basis of Viral Inhibition of IRF- and STAT-Dependent Immune Responses,PMID_30671058,EXCLUDE
Effects of temperature on Zika dynamics and control,DOI_7227e65878d1,EXCLUDE
"West Nile Virus and Other Nationally Notifiable Arboviral Diseases — United States, 2021",PMID_37616182,EXCLUDE
MAIT cells are activated in acute Dengue virus infection and after in vitro Zika virus infection,PMID_29357366,EXCLUDE
Differentiation-dependent susceptibility of human muscle cells to Zika virus infection,PMID_32817655,EXCLUDE
Zika virus update II: Recent development of animal models—Proofs of association with human pathogenesis,PMID_27208545,EXCLUDE
Deleterious effect of Usutu virus on human neural cells,PMID_28873445,EXCLUDE
Serum Metabolic Alterations upon Zika Infection,PMID_29067015,EXCLUDE
"Zika Virus Infection at Different Pregnancy Stages: Anatomopathological Findings, Target Cells and Viral Persistence in Placental Tissues",PMID_30337910,INCLUDE
Development of an amplicon-based sequencing approach in response to the global emergence of mpox,PMID_37310918,EXCLUDE
How Antimicrobial Resistance Is Linked to Climate Change: An Overview of Two Intertwined Global Challenges,PMID_36767043,EXCLUDE
Mosquito-Borne Viral Diseases: Control and Prevention in the Genomics Era,DOI_254b505fba06,EXCLUDE
Pyriproxyfen and the microcephaly epidemic in Brazil - an ecological approach to explore the hypothesis of their association,PMID_27812601,INCLUDE
Potent Allosteric Dengue Virus NS5 Polymerase Inhibitors: Mechanism of Action and Resistance Profiling,PMID_27500641,EXCLUDE
"Dengue, chikungunya and zika arbovirus infections in Caribbean children",PMID_36801979,EXCLUDE
The Cellular NMD Pathway Restricts Zika Virus Infection and Is Targeted by the Viral Capsid Protein,PMID_30401782,EXCLUDE
"Prevalence of Aedes Mosquitoes during the First Outbreak of Zika in Jaipur City, India",DOI_3b3a97561db8,INCLUDE
Public Perception of the COVID-19 Pandemic on Twitter: Sentiment Analysis and Topic Modeling Study,PMID_33108310,EXCLUDE
Temporal and textual analysis of social media on collective discourses during the Zika virus pandemic,DOI_f7c66abceb38,EXCLUDE
"Epidemics of chikungunya, Zika, and COVID-19 reveal bias in case-based mapping",PMID_34341804,EXCLUDE
&lt;p&gt;Cell Death And Zika Virus: An Integrated Network Of The Mechanisms Of Cell Injury&lt;/p&gt;,PMID_31571944,EXCLUDE
Identifying Influential Factors in the Discussion Dynamics of Emerging Health Issues on Social Media: Computational Study,PMID_32348275,EXCLUDE
Therapeutic candidates for the Zika virus identified by a high-throughput screen for Zika protease inhibitors,PMID_33229545,EXCLUDE
Previous exposure to dengue virus is associated with increased Zika virus burden at the maternal-fetal interface in rhesus macaques,PMID_34329306,EXCLUDE
"Local-scale virome depiction in Medellín, Colombia, supports significant differences between Aedes aegypti and Aedes albopictus",PMID_35895627,EXCLUDE
Evolutionary Dynamics of Oropouche Virus in South America,PMID_31801869,EXCLUDE
Pregnant women co-infected with HIV and Zika: Outcomes and birth defects in infants according to maternal symptomatology,PMID_29979796,INCLUDE
Mathematical Analysis for a Zika Virus Dynamics in a Seasonal Environment,DOI_37069f29488b,INCLUDE
Quantifying the risk of local Zika virus transmission in the continental US during the 2015-2016 ZIKV epidemic,DOI_831c263ab886,EXCLUDE
The effect of single mutations in Zika virus envelope on escape from broadly neutralizing antibodies,PMID_37808848,EXCLUDE
Tree Shrew as an Emerging Small Animal Model for Human Viral Infection: A Recent Overview,PMID_34452505,EXCLUDE
<scp>PDB</scp>‐101: Educational resources supporting molecular explorations through biology and medicine,PMID_34601771,EXCLUDE
"Cryo-EM reveals binding of linoleic acid to SARS-CoV-2 spike glycoprotein, suggesting an antiviral treatment strategy",PMID_36762857,EXCLUDE
An antibody panel for highly specific detection and differentiation of Zika virus,PMID_32681135,EXCLUDE
"Monocytes and macrophages in pregnancy: The good, the bad, and the ugly*",PMID_35451089,EXCLUDE
Efficiencies and kinetics of infection in different cell types/lines by African and Asian strains of Zika virus,PMID_30192399,EXCLUDE
"Enacting the Pandemic: Analyzing Agency, Opacity, and Power in Algorithmic Assemblages",DOI_579ae1eef64a,EXCLUDE
"Clinical Update on Dengue, Chikungunya, and Zika: What We Know at the Time of Article Submission",PMID_27572514,EXCLUDE
Does Zika Really Have the Capacity to Affect the Nervous System and Cause Microcephaly or Intracranial Calcifications?,DOI_ffcd71413c29,EXCLUDE
"Multiplex detection of antibodies to Chikungunya, O’nyong-nyong, Zika, Dengue, West Nile and Usutu viruses in diverse non-human primate species from Cameroon and the Democratic Republic of Congo",PMID_33476338,EXCLUDE
Single dose of chimeric dengue-2/Zika vaccine candidate protects mice and non-human primates against Zika virus,PMID_34916486,EXCLUDE
Zika: the cost of neglect,DOI_1fcc87a3b5da,EXCLUDE
Zika mosquito vectors: the jury is still out,PMID_27853521,EXCLUDE
"Zika virus, an epidemic emerged as a new global threat",DOI_7f6108885075,EXCLUDE
Adulthood Sequelae of Congenital Zika Virus Infection in Mice,PMID_28487052,EXCLUDE
Recombinant Zika virus envelope protein elicited protective immunity against Zika virus in immunocompetent mice,PMID_29590178,EXCLUDE
Reproductive planning in times of Zika: getting pregnant or delaying plans? The opinion of the Brazilian Society of Assisted Reproduction Committee - a basis for a bioethical discussion,PMID_27584610,EXCLUDE
Working with Zika and Usutu Viruses In Vitro,PMID_27541001,EXCLUDE
Zika virus infection and microcephaly: spatial analysis and socio-environmental determinants in a region of high Aedes aegypti infestation in the Central-West Region of Brazil,PMID_34706662,INCLUDE
"Intertwined and Finely Balanced: Endoplasmic Reticulum Morphology, Dynamics, Function, and Diseases",PMID_34571990,EXCLUDE
The impact of the age of first blood meal and Zika virus infection on Aedes aegypti egg production and longevity,PMID_30048481,EXCLUDE
"Household and climate factors influence Aedes aegypti presence in the arid city of Huaquillas, Ecuador",PMID_34784348,EXCLUDE
Combating Human Viral Diseases: Will Plant-Based Vaccines Be the Answer?,PMID_34358177,EXCLUDE
Contrasting the value of targeted versus area-wide mosquito control scenarios to limit arbovirus transmission with human mobility patterns based on different tropical urban population centers,PMID_31269020,INCLUDE
ZIKA VIRUS: A REVIEW FROM THE VIRUS BASICS TO PROPOSED MANAGEMENT STRATEGIES,PMID_27872736,EXCLUDE
"Updated Reported Distribution of Aedes (Stegomyia) aegypti and Aedes (Stegomyia) albopictus (Diptera: Culicidae) in the United States, 1995–2016",PMID_28874014,EXCLUDE
Managing disease outbreaks: The importance of vector mobility and spatially heterogeneous control,PMID_32822342,INCLUDE
Fifteen years post-SARS: Key milestones in Canada's public health emergency response,PMID_31007618,EXCLUDE
Does the human placenta express the canonical cell entry mediators for SARS-CoV-2?,DOI_449acad0d758,EXCLUDE
Miller Fisher−Guillain−Barré overlap syndrome during the Zika Virus outbreak,DOI_e2d907bfa9e5,EXCLUDE
Usutu Virus Infects Human Placental Explants and Induces Congenital Defects in Mice,PMID_35893684,EXCLUDE
Zika virus-induced acute myelitis and motor deficits in adult interferon αβ/γ receptor knockout mice,PMID_29476408,EXCLUDE
Disease Transmission and Diagnosis of Zika Virus,DOI_6552f2974ec7,EXCLUDE
Building the capacity of West African countries in Aedes surveillance: inaugural meeting of the West African Aedes Surveillance Network (WAASuN),PMID_36271451,EXCLUDE
Experimental investigation of the susceptibility of Italian Culex pipiens mosquitoes to Zika virus infection,PMID_27605056,INCLUDE
Possible Emergence of Zika Virus of African Lineage in Brazil and the Risk for New Outbreaks,PMID_34368011,EXCLUDE
Overview of Immune Response During SARS-CoV-2 Infection: Lessons From the Past,PMID_32849654,EXCLUDE
Humoral Responses and Serological Assays in SARS-CoV-2 Infections,PMID_33391281,EXCLUDE
"Study protocol for the multicentre cohorts of Zika virus infection in pregnant women, infants, and acute clinical cases in Latin America and the Caribbean: the ZIKAlliance consortium",PMID_31878895,EXCLUDE
Protective and Pathogenic Effects of Interferon Signaling During Pregnancy,PMID_31545139,EXCLUDE
Zika virus dysregulates human Sertoli cell proteins involved in spermatogenesis with little effect on tight junctions,PMID_32511241,EXCLUDE
"Zika, Nipah and Kala-azar: Emerging lethal infectious diseases amid COVID-19 as an escalating public health threat in South India",PMID_35757309,EXCLUDE
Autoimmune Neurological Conditions Associated With Zika Virus Infection,PMID_29695953,EXCLUDE
The Transcriptional and Protein Profile From Human Infected Neuroprogenitor Cells Is Strongly Correlated to Zika Virus Microcephaly Cytokines Phenotype Evidencing a Persistent Inflammation in the CNS,PMID_31474994,EXCLUDE
"Common Dysregulation of Innate Immunity Pathways in Human Primary Astrocytes Infected With Chikungunya, Mayaro, Oropouche, and Zika Viruses",PMID_33791243,EXCLUDE
"Green synthesis of copper oxide nanoparticles and mosquito larvicidal activity against dengue, zika and chikungunya causing vector <i>Aedes aegypti</i>",PMID_30964011,EXCLUDE
"Analysis of the Temporal Dynamics of Dengue, Zika and Chikungunya in Ecuador: Emergency Patterns and Associations Epidemiological (1988-2024)",DOI_d28da632fb22,EXCLUDE
"High prevalence of Phasi Charoen-like virus from wild-caught Aedes aegypti in Grenada, W.I. as revealed by metagenomic analysis",PMID_32004323,EXCLUDE
"Retrospective molecular investigation of Mayaro and Oropouche viruses at the human-animal interface in West-central Brazil, 2016–2018",PMID_36395285,EXCLUDE
"System-oriented optimization of multi-target 2,6-diaminopurine derivatives: Easily accessible broad-spectrum antivirals active against flaviviruses, influenza virus and SARS-CoV-2",PMID_34273661,EXCLUDE
Spatiotemporal dynamics of epidemiology diseases: mobility based risk and short-term prediction modeling of COVID-19,PMID_39022425,EXCLUDE
Neurocognitive impact of Zika virus infection in adult rhesus macaques,PMID_35130924,EXCLUDE
Seizures as a Complication of Congenital Zika Syndrome in Early Infancy,PMID_29692307,INCLUDE
Size as a Proxy for Survival in <i>Aedes aegypti</i> (Diptera: Culicidae) Mosquitoes,PMID_32266939,EXCLUDE
Natural variation in gene expression and viral susceptibility revealed by neural progenitor cell villages,PMID_36796362,EXCLUDE
Emerging mosquito-borne flaviviruses,PMID_39480108,EXCLUDE
Using Social Media to Communicate Sustainable Preventive Measures and Curtail Misinformation,PMID_33178073,EXCLUDE
Heterologous flavivirus exposure provides varying degrees of cross-protection from Zika virus in a mouse model of infection,DOI_3e4b6d22bfea,EXCLUDE
AHR is a Zika virus host factor and a candidate target for antiviral therapy,PMID_32690969,EXCLUDE
Dangers of Adhering to an Obsolete Paradigm: Could Zika Virus Lead to a Reversal of Human Evolution?,DOI_72f9025bb8f8,EXCLUDE
The WHO global influenza surveillance and response system (<scp>GISRS</scp>)—A future perspective,PMID_29722140,EXCLUDE
RETRACTED ARTICLE: First report of the Phe1534Cyskdr mutation in natural populations of Aedes albopictusfrom Brazil,PMID_28347326,EXCLUDE
Nanoparticle-enhanced electrical detection of Zika virus on paper microchips,PMID_29881853,EXCLUDE
"Joint Estimation of Relative Risk for Dengue and Zika Infections, Colombia, 2015–2016",PMID_31107226,INCLUDE
Use of transgenic<i>Aedes aegypti</i>in Brazil: risk perception and assessment,PMID_27843167,EXCLUDE
Microphysiological systems of the placental barrier,PMID_32858104,EXCLUDE
Zika virus infection and implications for kidney disease,PMID_30171265,EXCLUDE
"Multiplexed Isothermal Amplification Based Diagnostic Platform to Detect Zika, Chikungunya, and Dengue 1",PMID_29608170,EXCLUDE
"Impacts of Hurricanes Irma and Maria on Aedes aegypti Populations, Aquatic Habitats, and Mosquito Infections with Dengue, Chikungunya, and Zika Viruses in Puerto Rico",PMID_30963992,INCLUDE
Virological factors that increase the transmissibility of emerging human viruses,PMID_27001840,EXCLUDE
Biotechnological Potential of Microorganisms for Mosquito Population Control and Reduction in Vector Competence,PMID_37754686,EXCLUDE
