title,article_id,ai4epi_abstract_decision,downloaded
"Surface Glycoproteins of an African Henipavirus Induce Syncytium Formation in a Cell Line Derived from an African Fruit Bat, Hypsignathus monstrosus",PMID_24067951,EXCLUDE,True
A Luciferase Immunosorbent Assay Based on Attachment Glycoprotein for the Rapid and Easy Detection of Nipah Virus IgG Antibodies,PMID_38792812,EXCLUDE,True
Current Status of Chikungunya in India,PMID_34262552,EXCLUDE,True
"Ebola Virus Antibodies in Fruit Bats, Bangladesh",PMID_23343532,EXCLUDE,True
Hantavirus Infection Is Inhibited by Griffithsin in Cell Culture,PMID_33251157,EXCLUDE,True
Characteristic Study of Biodiesel from Used Cooking Oil using Nipah Skin Ash as a Heterogeneous Catalyst,DOI_09e60f791fce,EXCLUDE,True
Epitope - based peptide vaccine against glycoprotein G of <i>Nipah henipavirus</i> using immunoinformatics approaches,DOI_a7338453dbc6,EXCLUDE,True
Implementation of RT-RAA and CRISPR/Cas13a for an NiV Point-of-Care Test: A Promising Tool for Disease Control,PMID_40284926,EXCLUDE,True
RNA Virus Reverse Genetics and Vaccine Design,PMID_24967693,EXCLUDE,True
"Etiology of Encephalitis in Australia, 1990–2007",PMID_19788802,EXCLUDE,True
Zoonotic and reverse zoonotic transmission of viruses between humans and pigs,PMID_34586648,EXCLUDE,True
"Henipavirus-related Sequences in Fruit Bat Bushmeat, Republic of Congo",PMID_22935105,EXCLUDE,True
Interferon antagonism by SARS-CoV-2: a functional study using reverse genetics,PMID_33969329,EXCLUDE,True
"Future threats to agricultural food production posed by environmental degradation, climate change, and animal and plant diseases – a risk analysis in three economic and climate settings",DOI_fedecc83ebfd,EXCLUDE,True
Identification and Characterization of a New Orthoreovirus from Patients with Acute Respiratory Infections,PMID_19030226,EXCLUDE,True
"Functional assessment of cell entry and receptor usage for lineage B β-coronaviruses, including 2019-nCoV",PMID_32511294,EXCLUDE,True
Leptospira and Bats: Story of an Emerging Friendship,PMID_26562435,EXCLUDE,True
Isolation of a Novel Adenovirus from &lt;b&gt;&lt;i&gt;Rousettus leschenaultii&lt;/i&gt;&lt;/b&gt; Bats from India,PMID_22572722,EXCLUDE,True
"Emerging Tick-Borne Dabie bandavirus: Virology, Epidemiology, and Prevention",PMID_37764153,EXCLUDE,True
Flying-Fox Species Density - A Spatial Risk Factor for Hendra Virus Infection in Horses in Eastern Australia,PMID_24936789,EXCLUDE,True
Marburg Virus Evades Interferon Responses by a Mechanism Distinct from Ebola Virus,PMID_20084112,EXCLUDE,True
Effectiveness of Contact Tracing for Viral Disease Mitigation and Suppression: Evidence-Based Review,PMID_34612841,EXCLUDE,True
Nipah Virus – Thread to Pregnancy,DOI_fc374aa6856d,EXCLUDE,True
SARS-CoV-2 infection of African green monkeys results in mild respiratory disease discernible by PET/CT imaging and shedding of infectious virus from both respiratory and gastrointestinal tracts,PMID_32946524,EXCLUDE,True
"Nipah virus survey in Pteropus medius of eastern and northeastern region of India, 2022–2023",PMID_39777153,EXCLUDE,True
Outbreak science: recent progress in the detection and response to outbreaks of infectious diseases,PMID_30872298,EXCLUDE,True
A Novel Factor I Activity in Nipah Virus Inhibits Human Complement Pathways through Cleavage of C3b,PMID_25355897,EXCLUDE,True
"Antibodies to Nipah-Like Virus in Bats (<i>Pteropus lylei)</i>, Cambodia",PMID_12194780,EXCLUDE,True
Virus Metagenomics in Farm Animals: A Systematic Review,PMID_31963174,EXCLUDE,True
Biochemical biomarkers alterations in Coronavirus Disease 2019 (COVID-19),PMID_32589600,EXCLUDE,True
India to envision One Health movement for confronting emerging health threats: From concept to approach toward institutionalization,DOI_b0e1c8f1242e,EXCLUDE,True
"Excessive Use of Nipah Leaf Membrane Cigarettes Increases the Severity of Spontaneous Pneumothorax: A Case study from Jambi, Indonesia",DOI_09cc6b681df0,EXCLUDE,True
Contribution of Human Lung Parenchyma and Leukocyte Influx to Oxidative Stress and Immune System-Mediated Pathology following Nipah Virus Infection,PMID_28539439,EXCLUDE,True
The remarkable adaptability of syndromic surveillance to meet public health needs,PMID_23856537,EXCLUDE,True
The Paramyxovirus Fusion Protein C-Terminal Region: Mutagenesis Indicates an Indivisible Protein Unit,PMID_22171273,EXCLUDE,True
Mapping infectious disease hospital surge threats to lessons learnt in Singapore: a systems analysis and development of a framework to inform how to DECIDE on planning and response strategies,PMID_28870193,EXCLUDE,True
PIV5 M protein interaction with host protein angiomotin-like 1,PMID_19932912,EXCLUDE,True
Finding equipoise: CEPI revises its equitable access policy,PMID_32005536,EXCLUDE,True
Smart Cap for Prevention of Contagious Diseases and Social Distancing Using Arduino,DOI_e8a58108549f,EXCLUDE,True
Income Disparities and the Global Distribution of Intensively Farmed Chicken and Pigs,PMID_26230336,EXCLUDE,True
Hendra Virus Infection Dynamics in Australian Fruit Bats,PMID_22174865,EXCLUDE,True
Sustainable Development Goals: Their Impacts on Forests and People,DOI_7bbe65efb806,EXCLUDE,True
SARS-CoV-2 variants: Impact on biological and clinical outcome,PMID_36438034,EXCLUDE,True
Advances in Development and Application of Influenza Vaccines,PMID_34326849,EXCLUDE,True
An emerging zoonotic disease to be concerned about - a review of the nipah virus,PMID_39468679,EXCLUDE,True
The genetic diversity of Nipah virus across spatial scales,PMID_37502973,EXCLUDE,True
Poxviruses in Bats … so What?,PMID_24704730,EXCLUDE,True
Antiviral Immune Responses of Bats: A Review,PMID_23302292,EXCLUDE,True
A Generalized Overview of SARS-CoV-2: Where Does the Current Knowledge Stand?,DOI_74b7fc0cf4a1,EXCLUDE,True
Identifying Hendra Virus Diversity in Pteropid Bats,PMID_21980413,EXCLUDE,True
Prevalence and Phylogeny of Coronaviruses in Wild Birds from the Bering Strait Area (Beringia),PMID_21060827,EXCLUDE,True
Immunobiology and immunotherapy of COVID‐19: A clinically updated overview,PMID_33022076,EXCLUDE,True
THE ZOONOTIC CITY: Urban Political Ecology and the Pandemic Imaginary,PMID_35874453,EXCLUDE,True
"Insights from the fifth International One Health Congress, 2018, Saskatoon, Canada",PMID_31303937,EXCLUDE,True
Nanomaterials and Nanotechnology-Associated Innovations against Viral Infections with a Focus on Coronaviruses,PMID_32486364,EXCLUDE,True
Zoonotic Viruses Associated with Illegally Imported Wildlife Products,PMID_22253731,EXCLUDE,True
Receptor Usage of a Novel Bat Lineage C Betacoronavirus Reveals Evolution of Middle East Respiratory Syndrome-Related Coronavirus Spike Proteins for Human Dipeptidyl Peptidase 4 Binding,PMID_29346682,EXCLUDE,True
Going through the motions: incorporating movement analyses into disease research,DOI_2f7ce8444ded,EXCLUDE,True
The Use of Large-Particle Aerosol Exposure to Nipah Virus to Mimic Human Neurological Disease Manifestations in the African Green Monkey,PMID_31687756,EXCLUDE,True
Experimental infection of tick cells with Nipah virus,PMID_37356001,EXCLUDE,True
Zoonoses and One Health: A Review of the Literature,PMID_24634782,EXCLUDE,True
Leverage Machine Learning To Infer Proof of the Nipah Influenza,DOI_2d0407635984,EXCLUDE,True
A Systematic Screen of FDA-Approved Drugs for Inhibitors of Biological Threat Agents,PMID_23577127,EXCLUDE,True
Metagenomic Analysis of the Ferret Fecal Viral Flora,DOI_8683255e3551,EXCLUDE,True
"Cameroonian fruit bats harbor divergent viruses, including rotavirus H, bastroviruses, and picobirnaviruses using an alternative genetic code",PMID_29644096,EXCLUDE,True
Natural Hendra Virus Infection in Flying-Foxes - Tissue Tropism and Risk Factors,PMID_26060997,EXCLUDE,True
Conserved G-Quadruplex Motifs in Gene Promoter Region Reveals a Novel Therapeutic Approach to Target Multi-Drug Resistance Klebsiella pneumoniae,PMID_32714288,EXCLUDE,True
"Avian influenza virus,<i>Streptococcus suis</i>serotype 2, severe acute respiratory syndrome-coronavirus and beyond: molecular epidemiology, ecology and the situation in China",PMID_19687041,EXCLUDE,True
Detection of coronaviruses in Pteropus &amp; Rousettus species of bats from different States of India,PMID_32317409,EXCLUDE,True
What is stirring in the reservoir? Modelling mechanisms of henipavirus circulation in fruit bat hosts,PMID_31401962,INCLUDE,True
ANP32B Is a Nuclear Target of Henipavirus M Proteins,PMID_24823948,EXCLUDE,True
Downregulation of Nipah Virus N mRNA Occurs through Interaction between Its 3′ Untranslated Region and hnRNP D,PMID_23514888,EXCLUDE,True
"Did Climate Change Influence the Emergence, Transmission, and Expression of the COVID-19 Pandemic?",PMID_34957147,EXCLUDE,True
The Drug Repurposing for COVID-19 Clinical Trials Provide Very Effective Therapeutic Combinations: Lessons Learned From Major Clinical Studies,PMID_34867318,EXCLUDE,True
Ethical Dilemmas in Protecting Individual Rights versus Public Protection in the Case of Infectious Diseases,PMID_24847171,EXCLUDE,True
Mosquito Vector Diversity across Habitats in Central Thailand Endemic for Dengue and Other Arthropod-Borne Diseases,PMID_24205420,EXCLUDE,True
Seasonality of Date Palm Sap Feeding Behavior by Bats in Bangladesh,PMID_34609649,EXCLUDE,True
Exploring the Potency of Antiviral Marine Alkaloids Against Japanese encephalitis and Ebola virus: A Computational-Based Assessment for Drug Repurposing Applications,DOI_e81349eb6b24,EXCLUDE,True
Bibliometric and Temporal Trend Analysis of Nipah Virus- An Emerging Zoonotic Disease: What Do We Know So Far,DOI_2e98eee7eff4,EXCLUDE,True
World Health Organization Methodology to Prioritize Emerging Infectious Diseases in Need of Research and Development,PMID_30124424,EXCLUDE,True
A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination,PMID_31201040,EXCLUDE,True
The Animal Origin of Major Human Infectious Diseases: What Can Past Epidemics Teach Us About Preventing the Next Pandemic?,DOI_3bd717a8fa5a,EXCLUDE,True
Recrudescent Infection Supports Hendra Virus Persistence in Australian Flying-Fox Populations,PMID_24312221,EXCLUDE,True
Next-generation diagnostics: virus capture facilitates a sensitive viral diagnosis for epizootic and zoonotic pathogens including SARS-CoV-2,PMID_33610182,EXCLUDE,True
Viral immune surveillance: Toward a TH17/TH9 gate to the central nervous system,PMID_25780281,EXCLUDE,True
"Biochemical, Conformational, and Immunogenic Analysis of Soluble Trimeric Forms of Henipavirus Fusion Glycoproteins",PMID_22915804,EXCLUDE,True
Bats and Viruses: Friend or Foe?,DOI_a2cc5b2cf962,EXCLUDE,True
Structure-guided mutagenesis of Henipavirus receptor-binding proteins reveals molecular determinants of receptor usage and antibody-binding epitopes,PMID_38426726,EXCLUDE,True
Analysis of Nipah Virus Replication and Host Proteome Response Patterns in Differentiated Porcine Airway Epithelial Cells Cultured at the Air–Liquid Interface,PMID_37112941,EXCLUDE,True
"Sequencing the Genome of Indian Flying Fox, Natural Reservoir of Nipah Virus, Using Hybrid Assembly and Conservative Secondary Scaffolding",PMID_32849415,EXCLUDE,True
The Application of Genomics to Emerging Zoonotic Viral Diseases,PMID_19855817,EXCLUDE,True
Investigation of a Potential Zoonotic Transmission of Orthoreovirus Associated with Acute Influenza-Like Illness in an Adult Patient,PMID_22022394,EXCLUDE,True
Antibiotic Use in Poultry Production and Its Effects on Bacterial Resistance,DOI_84358a7149d6,EXCLUDE,True
"Maternal Antibodies: Clinical Significance, Mechanism of Interference with Immune Responses, and Possible Vaccination Strategies",PMID_25278941,EXCLUDE,True
Viral Inhibition of the IFN-Induced JAK/STAT Signalling Pathway: Development of Live Attenuated Vaccines by Mutation of Viral-Encoded IFN-Antagonists,PMID_27367734,EXCLUDE,True
Development of Nipah virus-specific IgM &amp; IgG ELISA for screening human serum samples,DOI_50dbc3f1c6f0,EXCLUDE,True
Syrian Hamster as an Animal Model for the Study on Infectious Diseases,PMID_31632404,EXCLUDE,True
[Global threats from emerging viral diseases].,PMID_18666456,EXCLUDE,True
Are disease reservoirs special? Taxonomic and life history characteristics,PMID_28704402,EXCLUDE,True
Constraints on the Genetic and Antigenic Variability of Measles Virus,PMID_27110809,EXCLUDE,True
DOI_f0250ba33740,DOI_f0250ba33740,EXCLUDE,True
Construction of a recombinant vaccine expressing Nipah virus glycoprotein using the replicative and highly attenuated vaccinia virus strain LC16m8,PMID_38100536,EXCLUDE,True
Demand for Nonhuman Primate Resources in the Age of Biodefense,PMID_15644560,EXCLUDE,True
Monkeypox Epidemic: A Throwback From Smallpox Eradication,PMID_35936131,EXCLUDE,True
"Measles Virus Fusion Protein: Structure, Function and Inhibition",PMID_27110811,EXCLUDE,True
The role of cysteine peptidases in coronavirus cell entry and replication: The therapeutic potential of cathepsin inhibitors,PMID_33137165,EXCLUDE,True
Le concept de maladies virales émergentes : quel risque de zoonose pour La Réunion ?,PMID_23765703,EXCLUDE,True
Discovery and Genetic Characterization of Novel Paramyxoviruses Related to the Genus Henipavirus in Crocidura Species in the Republic of Korea,PMID_34696450,EXCLUDE,True
Drivers and causes of zoonotic diseases: an overview,DOI_dfa9a9bb5670,EXCLUDE,True
Complement Evasion Strategies of Viruses: An Overview,PMID_28670306,EXCLUDE,True
Susceptibility of paramyxoviruses and filoviruses to inhibition by 2′-monofluoro- and 2′-difluoro-4′-azidocytidine analogs,PMID_29601894,EXCLUDE,True
Dose response comparison of Nipah virus strains Malaysia and Bangladesh in hamsters exposed by the intranasal or intraperitoneal route,PMID_40354368,EXCLUDE,True
The Importance of the One Health Concept in Combating Zoonoses,PMID_37623937,EXCLUDE,True
In-silico molecular analysis and blocking of the viral G protein of Nipah virus interacting with ephrin B2 and B3 receptor by using peptide mass fingerprinting,PMID_40635997,EXCLUDE,True
Ferritin nanoparticle-based Nipah virus glycoprotein vaccines elicit potent protective immune responses in mice and hamsters,PMID_39293542,EXCLUDE,True
Bat pluripotent stem cells reveal unique entanglement between host and viruses,DOI_d5ff677d6d0a,EXCLUDE,True
Predicting substitutions to modulate disorder and stability in coiled-coils,PMID_33349244,EXCLUDE,True
Evaluation of the immunogenicity of an mRNA vectored Nipah virus vaccine candidate in pigs,PMID_38726013,EXCLUDE,True
"Morbillivirus and henipavirus attachment protein cytoplasmic domains differently affect protein expression, fusion support and particle assembly",PMID_26813519,EXCLUDE,True
Severe acute respiratory syndrome coronavirus-2 and pulmonary tuberculosis: convergence can be fatal,PMID_32697060,EXCLUDE,True
Pangenomic and immunoinformatics based analysis of Nipah virus revealed CD4+ and CD8+ T-Cell epitopes as potential vaccine candidates,PMID_38035008,EXCLUDE,True
The Constant Threat of Zoonotic and Vector-Borne Emerging Tropical Diseases: Living on the Edge,PMID_34010366,EXCLUDE,True
Hemagglutinin homologue from H17N10 bat influenza virus exhibits divergent receptor-binding and pH-dependent fusion activities,PMID_23297216,EXCLUDE,True
"Epidemiology, host range, and associated risk factors of monkeypox: an emerging global public health threat",PMID_37213509,EXCLUDE,True
