title,article_id,ai4epi_fulltext_decision
Expected and Unexpected Features of the Newly Discovered Bat Influenza A-like Viruses,PMID_26042416,EXCLUDE
Current initiatives in One Health: consolidating the One Health Global Network,PMID_25707173,EXCLUDE
Optimizing Viral Discovery in Bats,DOI_dde7fedf7e02,EXCLUDE
Views from many worlds: unsettling categories in interdisciplinary research on endemic zoonotic diseases,PMID_28584178,EXCLUDE
Megatrends in Infectious Diseases: The Next 10 to 15 Years,PMID_31377763,EXCLUDE
Newcastle Disease Virus V Protein Targets Phosphorylated STAT1 to Block IFN-I Signaling,PMID_26859759,EXCLUDE
Status of Novel Coronavirus Disease 2019 (COVID-19) and Animal Production,PMID_33251268,EXCLUDE
"Galectin-3: One Molecule for an Alphabet of Diseases, from A to Z",PMID_29373564,EXCLUDE
The role of macropinocytosis in the propagation of protein aggregation associated with neurodegenerative diseases,PMID_26528186,EXCLUDE
The intracellular virus-host interface of henipaviruses,PMID_40679287,EXCLUDE
Characterization of Old Nipah (Nypa fruticans Wurmb) Fruit Endosperm Flour and Its Application for Gluten-Free Cookies,DOI_d4e66d45c14b,EXCLUDE
Single dose of a rVSV-based vaccine elicits complete protection against severe fever with thrombocytopenia syndrome virus,PMID_30701094,EXCLUDE
Peptidoglycan associated cyclic lipopeptide disrupts viral infectivity,DOI_ff02562b0463,EXCLUDE
"Nipah Virus: An Emerging Zoonotic Threat with Pandemic Potential, Therapeutic Control and Vaccine Development",DOI_bbb1fef40e87,EXCLUDE
"Nipah Virus Transmission Dynamics: Zoonotic Origins, Human Spread, and Control Strategies",DOI_1eee5d580ea4,EXCLUDE
Bovine Herpesvirus-4-Vectored Delivery of Nipah Virus Glycoproteins Enhances T Cell Immunogenicity in Pigs,PMID_32131403,EXCLUDE
Discovery and Genomic Characterization of a Novel Bat Sapovirus with Unusual Genomic Features and Phylogenetic Position,PMID_22514697,EXCLUDE
Aedes aegypti (Aag2)-derived clonal mosquito cell lines reveal the effects of pre-existing persistent infection with the insect-specific bunyavirus Phasi Charoen-like virus on arbovirus replication,PMID_31693659,EXCLUDE
The Glycoproteins of All Filovirus Species Use the Same Host Factors for Entry into Bat and Human Cells but Entry Efficiency Is Species Dependent,PMID_26901159,EXCLUDE
The Ebola Virus VP30-NP Interaction Is a Regulator of Viral RNA Synthesis,PMID_27755595,EXCLUDE
Factors that enable effective One Health collaborations - A scoping review of the literature,PMID_31800579,EXCLUDE
Rift Valley Fever Virus: An Overview of the Current Status of Diagnostics,PMID_38540153,EXCLUDE
"COVID-19, Companion Animals, Comparative Medicine, and One Health",PMID_32923472,EXCLUDE
The pathogenesis of zoonotic viral infections: Lessons learned by studying reservoir hosts,PMID_37056741,EXCLUDE
Study on the Characteristic Codon Usage Pattern in Porcine Epidemic Diarrhea Virus Genomes and Its Host Adaptation Phenotype,PMID_34733253,EXCLUDE
Zoonotic emergence at the animal-environment-human interface: the forgotten urban socio-ecosystems,DOI_97c7faa52cb3,EXCLUDE
"Novel Respiratory Syncytial Virus Subtype ON1 among Children, Cape Town, South Africa, 2012",PMID_23750827,EXCLUDE
The obscure impact of Nipah virus,DOI_8debefad3402,EXCLUDE
Robust evidence for bats as reservoir hosts is lacking in most African virus studies: a review and call to optimize sampling and conserve bats,PMID_37964576,EXCLUDE
Lessons learned from 2001–2021 – from the bioterrorism to the pandemic era,PMID_35352899,EXCLUDE
"Platforms, advances, and technical challenges in virus-like particles-based vaccines",PMID_36845125,EXCLUDE
Detecting Pathogen Exposure During the Non-symptomatic Incubation Period Using Physiological Data: Proof of Concept in Non-human Primates,PMID_34552498,EXCLUDE
Sequence analysis and pathogenicity of Avian Orthoavulavirus 1 strains isolated from poultry flocks during 2015–2019,PMID_32698866,EXCLUDE
Getting a free ride on poultry farms: how highly pathogenic avian influenza may persist in spite of its virulence,DOI_0d1cdb828509,EXCLUDE
The development of broad-spectrum antiviral medical countermeasures to treat viral hemorrhagic fevers caused by natural or weaponized virus infections,PMID_35259154,EXCLUDE
Emerging Viral Zoonoses from Wildlife Associated with Animal-Based Food Systems: Risks and Opportunities,DOI_41347c4b22e9,EXCLUDE
Phage display as a promising approach for vaccine development,PMID_27680328,EXCLUDE
Transmission Dynamics of Zoonotic Diseases from Forest to Cities,DOI_8daa531df37a,EXCLUDE
Safety and clinical outcomes of remdesivir in hospitalised COVID-19 patients: a retrospective analysis of active surveillance database,PMID_34983406,EXCLUDE
Current status on the development of pseudoviruses for enveloped viruses,PMID_29218769,EXCLUDE
A comprehensive global perspective on phylogenomics and evolutionary dynamics of Small ruminant morbillivirus,PMID_31913305,EXCLUDE
Imported Case of Acute Respiratory Tract Infection Associated with a Member of Species Nelson Bay Orthoreovirus,PMID_24667794,EXCLUDE
COVID-19 and Ebola Reclassification as Novel Acute Immune Deficiency Syndrome (n-AIDS): Potential Curative Role for Immunomodulators.,DOI_e1b95db910d9,EXCLUDE
Microbeâ€“Host Interactions are Positively and Negatively Regulated by Galectinâ€“Glycan Interactions,PMID_24995007,EXCLUDE
A scoping review of zoonotic parasites and pathogens associated with abattoirs in Eastern Africa and recommendations for abattoirs as disease surveillance sites,PMID_37529427,EXCLUDE
"Novel Papillomaviruses in Free-Ranging Iberian Bats: No Virus–Host Co-evolution, No Strict Host Specificity, and Hints for Recombination",PMID_24391150,EXCLUDE
"The Effect of Vaccination Coverage and Climate on Japanese Encephalitis in Sarawak, Malaysia",PMID_23951373,EXCLUDE
Does Circulating Antibody Play a Role in the Protection of Piglets against Porcine Epidemic Diarrhea Virus?,PMID_27050556,EXCLUDE
Ratios of neutrophil-to-lymphocyte and platelet-to-lymphocyte predict all-cause mortality in inpatients with coronavirus disease 2019 (COVID-19): a retrospective cohort study in a single medical centre,PMID_32900409,EXCLUDE
Neglected Zoonotic Diseases—The Long and Winding Road to Advocacy,PMID_24901769,EXCLUDE
COVID-19 and Future Disease X in Circular Economy Transition: Redesigning Pandemic Preparedness to Prevent a Global Disaster,PMID_34888566,EXCLUDE
The urgency of wider adoption of one health approach for the prevention of a future pandemic,DOI_4d9d2b22f337,EXCLUDE
Recent Advances in Biosensor Development for Foodborne Virus Detection,PMID_29071193,EXCLUDE
MERS-CoV pathogenesis and antiviral efficacy of licensed drugs in human monocyte-derived antigen-presenting cells,PMID_29566060,EXCLUDE
ACE2 and COVID-19 Susceptibility and Severity,PMID_35371596,EXCLUDE
T and B Cell Immune Responses to Influenza Viruses in Pigs,PMID_30804933,EXCLUDE
Outbreaks in India: Impact on Socio-economy and Health,DOI_aeb203e6836a,EXCLUDE
"Type I Interferon Reaction to Viral Infection in Interferon-Competent, Immortalized Cell Lines from the African Fruit Bat Eidolon helvum",PMID_22140523,EXCLUDE
Prevalence and Risk Factors of Intestinal Parasitism in Rural and Remote West Malaysia,PMID_21390157,EXCLUDE
Nipah virus outbreak: A comparative study from Southeast Asia,DOI_3c1160b8f946,EXCLUDE
The Ethics of Responding to a Novel Pandemic,PMID_21369630,EXCLUDE
Emerging Trends in the Transmission Pathways of Nipah virus: A Comprehensive Review,DOI_90a08a80abe0,EXCLUDE
"Coronavirus testing indicates transmission risk increases along wildlife supply chains for human consumption in Viet Nam, 2013-2014",DOI_43d9e669c255,EXCLUDE
A participatory epidemiological and One Health approach to explore the community’s capacity to detect emerging zoonoses and surveillance network opportunities in the forest region of Guinea,PMID_35816491,EXCLUDE
"From fever to action: diagnosis, treatment, and prevention of acute undifferentiated febrile illnesses",PMID_38614961,EXCLUDE
"Lack of population genetic structure and host specificity in the bat fly, Cyclopodia horsfieldi, across species of Pteropus bats in Southeast Asia",PMID_23924629,EXCLUDE
"The “Bio-Crime Model” of Cross-Border Cooperation Among Veterinary Public Health, Justice, Law Enforcements, and Customs to Tackle the Illegal Animal Trade/Bio-Terrorism and to Prevent the Spread of Zoonotic Diseases Among Human Population",PMID_33240962,EXCLUDE
CD26/DPP4 Cell-Surface Expression in Bat Cells Correlates with Bat Cell Susceptibility to Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Infection and Evolution of Persistent Infection,PMID_25409519,EXCLUDE
Development of New Tuberculosis Drugs: Translation to Regimen Composition for Drug-Sensitive and Multidrug-Resistant Tuberculosis,PMID_32806997,EXCLUDE
Spillover of pH1N1 to swine in Cameroon: an investigation of risk factors,PMID_24593895,EXCLUDE
The need to include animal protection in public health policies,DOI_e1b2a3c1bcb4,EXCLUDE
Chiropteran types I and II interferon genes inferred from genome sequencing traces by a statistical gene-family assembler,PMID_20663124,EXCLUDE
Genomic Epidemiology and Recent Update on Nucleic Acid–Based Diagnostics for COVID-19,PMID_32989413,EXCLUDE
Cospeciation of coronavirus and paramyxovirus with their bat hosts in the same geographical areas,PMID_34325659,EXCLUDE
Influenza Virus PB1-F2 Protein Induces Cell Death through Mitochondrial ANT3 and VDAC1,PMID_16201016,EXCLUDE
The Molecular Basis of Viral Inhibition of IRF- and STAT-Dependent Immune Responses,PMID_30671058,EXCLUDE
A Quantitative and Novel Approach to the Prioritization of Zoonotic Diseases in North America: A Public Perspective,PMID_23133639,EXCLUDE
A metaanalysis of bat phylogenetics and positive selection based on genomes and transcriptomes from 18 species,DOI_e7f3f55f6e20,EXCLUDE
Current characteristics of animal rabies cases in Thailand and relevant risk factors identified by a spatial modeling approach,PMID_34851953,EXCLUDE
"Physiological characteristics, geochemical properties and hydrological variables influencing pathogen migration in subsurface system: What we know or not?",PMID_37521131,EXCLUDE
"Numerical Simulation and Analysis of Marine Debris Distribution in Pulo Aceh Waters, Indonesia",DOI_f61068e8efc7,EXCLUDE
A Quantitative Approach to the Prioritization of Zoonotic Diseases in North America: A Health Professionals’ Perspective,PMID_23991057,EXCLUDE
A viral metagenomic survey identifies known and novel mammalian viruses in bats from Saudi Arabia,PMID_30969980,EXCLUDE
Rabies-Related Knowledge and Practices Among Persons At Risk of Bat Exposures in Thailand,PMID_21738801,EXCLUDE
The Application of Biomedical Engineering Techniques to the Diagnosis and Management of Tropical Diseases: A Review,PMID_25806872,EXCLUDE
"&lt;b&gt;Nipah Virus in India and Malaysia: A Comparative Review of Outbreaks, Transmission, and Public Health Response&lt;/b&gt;",DOI_f7a367c6a264,EXCLUDE
Infectious disease activity during the COVID-19 epidemic in Japan: Lessons learned from prevention and control measures,PMID_34261848,EXCLUDE
A Vesicular Stomatitis Virus Replicon-Based Bioassay for the Rapid and Sensitive Determination of Multi-Species Type I Interferon,PMID_21998709,EXCLUDE
"No Evidence of Prolonged Hendra Virus Shedding by 2 Patients, Australia",PMID_23171522,EXCLUDE
SARS-CoV-2 drives NLRP3 inflammasome activation in human microglia through spike protein,PMID_36316366,EXCLUDE
Host Genetic Variation Does Not Determine Spatio-Temporal Patterns of European Bat 1 Lyssavirus,PMID_29165566,EXCLUDE
Immunovirotherapy Based on Recombinant Vesicular Stomatitis Virus: Where Are We?,PMID_35837384,EXCLUDE
"Illegal Wildlife Trade and Emerging Infectious Diseases: Pervasive Impacts to Species, Ecosystems and Human Health",PMID_34207364,EXCLUDE
Evaluation of three rapid low-resource molecular tests for Nipah virus,PMID_36845977,EXCLUDE
Discovery of a divergent HPIV4 from respiratory secretions using second and third generation metagenomic sequencing,PMID_24002378,EXCLUDE
A Size-Biased Poisson-Gamma Lindley Distribution with Application,DOI_dea7af3b722f,EXCLUDE
"The public health issue of antibiotic residues in food and feed: Causes, consequences, and potential solutions",PMID_35497952,EXCLUDE
"Detection of multiple viral sequences in the respiratory tract samples of suspected Middle East respiratory syndrome coronavirus patients in Jakarta, Indonesia 2015–2016",PMID_31238156,EXCLUDE
Susceptibility of Domestic Swine to Experimental Infection with Severe Acute Respiratory Syndrome Coronavirus 2,PMID_33350904,EXCLUDE
Intranasal fusion inhibitory lipopeptide prevents direct contact SARS-CoV-2 transmission in ferrets,PMID_33173865,EXCLUDE
The macroecology and evolution of avian competence for <i>Borrelia burgdorferi</i>,DOI_0b7300df137f,EXCLUDE
Longitudinal survey of two serotine bat (Eptesicus serotinus) maternity colonies exposed to EBLV-1 (European Bat Lyssavirus type 1): Assessment of survival and serological status variations using capture-recapture models,PMID_29149215,EXCLUDE
Isolation and Characterization of Three Mammalian Orthoreoviruses from European Bats,PMID_22905211,EXCLUDE
Cellular immunophenotyping in human and primate tissues during healthy conditions and Ebola and Nipah infections,PMID_40244690,EXCLUDE
Successful Inactivation of High-Consequence Pathogens in PrimeStore Molecular Transport Media,PMID_40431651,EXCLUDE
Viral aetiologies of acute encephalitis in a hospital-based South Asian population,PMID_28438128,EXCLUDE
"Hendra Virus Infection in Dog, Australia, 2013",PMID_26583697,EXCLUDE
Comparative Pathogenesis of Alkhumra Hemorrhagic Fever and Kyasanur Forest Disease Viruses in a Mouse Model,PMID_24922308,EXCLUDE
"Hunting and consumption of rodents by children in the Lassa fever endemic area of Faranah, Guinea",PMID_33730025,EXCLUDE
"Genetic Structure, Transmission, Clinical Characteristics, Diagnosis, Treatment and Prevention of Coronavirus Disease 2019 (COVID-19): A Review",DOI_fb5d051713e1,EXCLUDE
Global Positioning System Data-Loggers: A Tool to Quantify Fine-Scale Movement of Domestic Animals to Evaluate Potential for Zoonotic Transmission to an Endangered Wildlife Population,PMID_25365070,EXCLUDE
Rigidity of the Outer Shell Predicted by a Protein Intrinsic Disorder Model Sheds Light on the COVID-19 (Wuhan-2019-nCoV) Infectivity,PMID_32092911,EXCLUDE
Diversity and Epidemiology of Bat Trypanosomes: A One Health Perspective,PMID_34578180,EXCLUDE
Reprogrammed <i>Pteropus</i> Bat Stem Cells Present Distinct Immune Signature and are Highly Permissive for Henipaviruses,DOI_8e4557c31626,EXCLUDE
"Epidemiology of infectious encephalitis, differences between a prospective study and hospital discharge data",PMID_23168268,EXCLUDE
A SARS-CoV-2 surrogate virus neutralization test (sVNT) based on antibody-mediated blockage of ACE2-spike (RBD) protein-protein interaction,DOI_ca90239243a1,EXCLUDE
Genogroup I and II Picobirnaviruses in Respiratory Tracts of Pigs,PMID_22172405,EXCLUDE
The E3 ligase RAD18-mediated ubiquitination of henipavirus matrix protein promotes its nuclear-cytoplasmic trafficking and viral egress,PMID_39628457,EXCLUDE
Long-Read Sequencing Reveals Rapid Evolution of Immunity- and Cancer-Related Genes in Bats,PMID_37728212,EXCLUDE
"Functional Characterization and Direct Comparison of Influenza A, B, C, and D NS1 Proteins in vitro and in vivo",PMID_31921042,EXCLUDE
"Epitope-based chimeric peptide vaccine design against S, M and E proteins of SARS-CoV-2 etiologic agent of global pandemic COVID-19: an <i>in silico</i> approach",DOI_939f256e0d92,EXCLUDE
